"","alpha1","beta1","r","r1","t_cll_subclones","t_M1_subclones","t_M2_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","t_M1_subclones_PE","t_M2_subclones_PE"
"3606",0.35,0.46,0.883627009968534,1.39328985255859,34.5088394551748,36.3900192128347,37.2900249822575,0.883627009968534,FALSE,1.39328985255859,FALSE,5.27970174532226e-05,6.69945226412513e-05
"3607",0.26,0.62,0.349098443139174,2.05522819925185,32.7959757901427,35.3801186241079,36.5691570403692,0.724904990716954,TRUE,2.05522819925185,FALSE,-2.77516179140443,-1.9330731017185
"3608",0.31,0.4,0.934339544364318,1.37284420214649,34.5521533774924,36.3900113295461,37.29002138245,0.934339544364318,FALSE,1.37284420214649,FALSE,3.11336798118057e-05,5.73409761161791e-05
"3609",0.24,0.6,0.376459606811831,2.10773140464134,32.7632817219175,35.3524587918234,36.5540653685275,0.725637836198739,TRUE,2.10773140464134,FALSE,-2.85117122334882,-1.97354419810272
"3610",0.33,0.52,0.719084359799974,1.59489298824221,32.9095081795877,35.4532567898457,36.637002910711,0.72217422749043,TRUE,1.59489298824221,FALSE,-2.57417754920117,-1.75113191013403
"3611",0.3,0.42,0.880683667555674,1.46348863213807,34.4817798740287,36.3900260399802,37.2900287156065,0.880683667555674,FALSE,1.46348863213807,FALSE,7.15580660855365e-05,7.70061852012875e-05
"3612",0.35,0.58,0.604388756323088,1.65084720151117,32.9483370205428,35.4870469019414,36.6488617534231,0.721341434154477,TRUE,1.65084720151117,FALSE,-2.48132206116689,-1.71933024021697
"3613",0.2,0.47,0.632147567979206,2.03898095606569,32.6998270678986,35.2918614890202,36.526737102613,0.727047379875232,TRUE,2.03898095606569,FALSE,-3.01769307771321,-2.04682997422103
"3614",0.34,0.54,0.6885046519619,1.60365672694574,32.9279962363573,35.4683450301911,36.6440772649251,0.721760985463375,TRUE,1.60365672694574,FALSE,-2.53271494863673,-1.73216072693722
"3615",0.32,0.37,1.00477172613164,1.2509439357195,34.6134448019608,36.3900000030192,37.2900163100282,1.00477172613164,FALSE,1.2509439357195,FALSE,8.29687025931426e-09,4.37383433532651e-05
"3616",0.34,0.55,0.664083644496599,1.62404465879929,32.9288252381753,35.4701718831461,36.643009373401,0.721760985463375,TRUE,1.62404465879929,FALSE,-2.5276947426597,-1.73502447465546
"3617",0.34,0.62,0.476221055558892,1.75715710303553,32.9330324847888,35.48131479101,36.6358948319351,0.721760985463375,TRUE,1.75715710303553,FALSE,-2.49707394611171,-1.75410342736625
"3618",0.4,0.38,1.12606372791782,1.03263804212833,34.6368884399804,36.3900000036114,37.29001467298,1.12606372791782,FALSE,1.03263804212833,FALSE,9.92420642931850e-09,3.93482970755693e-05
"3619",0.3,0.46,0.801284818686626,1.56456838569999,34.3493971949177,36.3899845344597,37.2899851706134,0.801284818686626,FALSE,1.56456838569999,FALSE,-4.24994236865502e-05,-3.97677301857254e-05
"3620",0.34,0.42,0.946062000914492,1.32441847330028,34.5718507164851,36.3900063728018,37.2900194942714,0.946062000914492,FALSE,1.32441847330028,FALSE,1.75125083400618e-05,5.22774777193475e-05
"3621",0.31,0.46,0.817272304744518,1.52813524922999,34.3869958236478,36.3899793523844,37.2899790927403,0.817272304744518,FALSE,1.52813524922999,FALSE,-5.67398065193601e-05,-5.60666658893986e-05
"3622",0.37,0.49,0.854842709595378,1.40174435307717,34.4816747057982,36.3900233985092,37.2900272434892,0.854842709595378,FALSE,1.40174435307717,FALSE,6.42992833963875e-05,7.30584317503108e-05
"3623",0.48,0.53,0.977301572701861,1.19973159438587,34.6146656518251,36.3900000030989,37.2900160852338,0.977301572701861,FALSE,1.19973159438587,FALSE,8.51571507883609e-09,4.31355156188703e-05
"3624",0.37,0.4,1.03541929792624,1.17625452641417,34.6315813731374,36.3900000034719,37.2900150281544,1.03541929792624,FALSE,1.17625452641417,FALSE,9.54081795400523e-09,4.03007625590679e-05
"3625",0.34,0.3,1.15500892480665,0.950560432610046,34.6207322325567,36.3900000032672,37.2900156040057,1.15500892480665,FALSE,0.950560432610046,FALSE,8.9782024445743e-09,4.18450140686074e-05
"3626",0.36,0.63,0.480780401763993,1.71142591137609,32.9693161314841,35.5070891251283,36.652469275884,0.720915377915512,TRUE,1.71142591137609,FALSE,-2.42624587763594,-1.70965600460169
"3627",0.34,0.45,0.887051083898992,1.4010772193969,34.5087955774972,36.3900195229342,37.2900251295006,0.887051083898992,FALSE,1.4010772193969,FALSE,5.36491735040543e-05,6.73893820815302e-05
"3628",0.36,0.39,1.0362870145741,1.17856693330732,34.6315032796276,36.3900000034691,37.2900150351595,1.0362870145741,FALSE,1.17856693330732,FALSE,9.53320290407541e-09,4.0319548154298e-05
"3629",0.42,0.57,0.757138486055764,1.4289435353936,34.3675315514367,36.3899757816385,37.2899758553252,0.757138486055764,FALSE,1.4289435353936,FALSE,-6.65522436391066e-05,-6.47483904816305e-05
"3630",0.29,0.39,0.920957243816722,1.41881483160692,34.5301555902535,36.3900166842035,37.290023702955,0.920957243816722,FALSE,1.41881483160692,FALSE,4.58483195386389e-05,6.3563837503294e-05
"3631",0.42,0.44,1.05064023610197,1.14131949770882,34.6371262585138,36.3900000036133,37.2900146669761,1.05064023610197,FALSE,1.14131949770882,FALSE,9.92936123234792e-09,3.93321966802161e-05
"3632",0.43,0.43,1.08963059144784,1.08963059144783,34.6413789484045,36.390000003721,37.2900144022912,1.08963059144784,FALSE,1.08963059144783,FALSE,1.02252352107753e-08,3.8622395412664e-05
"3633",0.33,0.47,0.829185362738005,1.48256396949625,34.4212577833618,36.3899735346327,37.2899737690329,0.829185362738005,FALSE,1.48256396949625,FALSE,-7.27270330111757e-05,-7.03431672649618e-05
"3634",0.29,0.48,0.743590415381283,1.64952523691608,34.2138548284763,36.3899961975878,37.2899995596472,0.743590415381283,FALSE,1.64952523691608,FALSE,-1.04490580860651e-05,-1.18088719518617e-06
"3635",0.36,0.53,0.746591167392709,1.51937834155452,34.2942777196568,36.3899863104981,37.2899877846219,0.746591167392709,FALSE,1.51937834155452,FALSE,-3.76188564321284e-05,-3.27577851951092e-05
"3636",0.33,0.46,0.849954399418181,1.45866818591741,34.4534722897995,36.3900296351117,37.2899700592337,0.849954399418181,FALSE,1.45866818591741,FALSE,8.14375150198408e-05,-8.02916769238362e-05
"3637",0.34,0.69,0.249999994179736,1.87601501364905,32.9354758816152,35.4902231068476,36.6297869846822,0.721760985463375,TRUE,1.87601501364905,FALSE,-2.47259382564556,-1.77048274421507
"3638",0.32,0.4,0.950560432610046,1.33756787068584,34.571134603192,36.3900068239566,37.2900196504287,0.950560432610046,FALSE,1.33756787068584,FALSE,1.8752285369535e-05,5.26962422448022e-05
"3639",0.35,0.59,0.577613699013016,1.66984101635484,32.9490336504807,35.4887336121323,36.6477753506724,0.721341434154477,TRUE,1.66984101635484,FALSE,-2.47668696858397,-1.72224362919699
"3640",0.37,0.53,0.764089341801752,1.48893503690106,34.3379878116837,36.3899815731197,37.2899816380675,0.764089341801752,FALSE,1.48893503690106,FALSE,-5.06372089140689e-05,-4.92409022838032e-05
"3641",0.32,0.56,0.605943845605771,1.71142591137608,32.8953968268459,35.4484439424385,36.6238649260593,0.722581347187741,TRUE,1.71142591137608,FALSE,-2.58740329090814,-1.78636383464922
"3642",0.31,0.51,0.709312584240461,1.64278440060248,32.8756901771453,35.4287298720893,36.6195613123495,0.722982523319128,TRUE,1.64278440060248,FALSE,-2.64157770791619,-1.79790476709712
"3643",0.35,0.41,0.982019673681258,1.2654350416866,34.6023131427738,36.3900000027812,37.2900170867809,0.982019673681258,FALSE,1.2654350416866,FALSE,7.64269841880394e-09,4.58213486200037e-05
"3644",0.28,0.36,0.958760551829629,1.36886884509329,34.5689305417863,36.390007998774,37.2900200671958,0.958760551829629,FALSE,1.36886884509329,FALSE,2.19806926213047e-05,5.3813879970562e-05
"3645",0.43,0.47,1.00878686446736,1.18846113146616,34.6244670890855,36.3900000033067,37.290015476863,1.00878686446736,FALSE,1.18846113146616,FALSE,9.08692192664939e-09,4.15040573644215e-05
"3646",0.33,0.47,0.829185362738005,1.48256396949625,34.4212577833618,36.3899735346327,37.2899737690329,0.829185362738005,FALSE,1.48256396949625,FALSE,-7.27270330111757e-05,-7.03431672649618e-05
"3647",0.32,0.51,0.725533472486172,1.60750806914183,34.2041930933273,36.3899950822434,37.2899995975345,0.725533472486172,FALSE,1.60750806914183,FALSE,-1.35140330107147e-05,-1.07928524316241e-06
"3648",0.28,0.57,0.516890587756168,1.87946032218044,32.8283488567765,35.4010820245294,36.5884597217853,0.724152064798072,TRUE,1.87946032218044,FALSE,-2.71755420574502,-1.88130940792352
"3649",0.31,0.42,0.896671153613566,1.42705549566808,34.5080117914967,36.3900206377152,37.290025673412,0.896671153613566,FALSE,1.42705549566808,FALSE,5.671260021095e-05,6.88479805700869e-05
"3650",0.3,0.61,0.439704373759256,1.87816001646023,32.8630004628924,35.4304941701713,36.602546070972,0.723377926931442,TRUE,1.87816001646023,FALSE,-2.63672940321169,-1.84353426931604
"3651",0.27,0.56,0.52710858341435,1.90020261892653,32.8116013896401,35.3875468765517,36.5806928403069,0.724531106351585,TRUE,1.90020261892653,FALSE,-2.75474889653273,-1.90213773047231
"3652",0.32,0.42,0.912892041859288,1.39177916420743,34.5317493084576,36.3900155125374,37.2900231875667,0.912892041859288,FALSE,1.39177916420743,FALSE,4.26285720435463e-05,6.21817287782786e-05
"3653",0.33,0.46,0.849954399418181,1.45866818591741,34.4534722897995,36.3900296351117,37.2899700592337,0.849954399418181,FALSE,1.45866818591741,FALSE,8.14375150198408e-05,-8.02916769238362e-05
"3654",0.3,0.49,0.737775469975567,1.63476716527947,34.2110382447419,36.3899958066068,37.2899995738401,0.737775469975567,FALSE,1.63476716527947,FALSE,-1.15234768641879e-05,-1.14282628472459e-06
"3655",0.29,0.47,0.764755076459839,1.6261325600296,34.2635541262415,36.3899931034601,37.2899996478249,0.764755076459839,FALSE,1.6261325600296,FALSE,-1.89517446931309e-05,-9.44422421736542e-07
"3656",0.26,0.53,0.585277823121035,1.88095878648189,32.7946799578608,35.3719842641806,36.5740675916484,0.724904990716954,TRUE,1.88095878648189,FALSE,-2.79751507507395,-1.91990455444255
"3657",0.33,0.5,0.764442131489136,1.5513144180719,34.3023602681569,36.3899874093777,37.2899894155175,0.764442131489136,FALSE,1.5513144180719,FALSE,-3.45991268538327e-05,-2.8384238333293e-05
"3658",0.34,0.28,1.18630989921409,0.873901686513433,34.5915021760265,36.3900000027555,37.290017250017,1.18630989921409,FALSE,0.873901686513433,FALSE,7.57211276368515e-09,4.62590962978643e-05
"3659",0.32,0.46,0.83349319299024,1.49285891776936,34.421661833829,36.3899739920328,37.2899741294277,0.83349319299024,FALSE,1.49285891776936,FALSE,-7.14700939632013e-05,-6.93767024318262e-05
"3660",0.27,0.5,0.669145662869774,1.7742818574743,32.8100208547426,35.380559039619,36.584623580144,0.724531106351585,TRUE,1.7742818574743,FALSE,-2.77395152619126,-1.8915967279593
"3661",0.27,0.41,0.853050594511521,1.5537808144478,34.4210291291103,36.3899769146928,37.2899766120265,0.853050594511521,FALSE,1.5537808144478,FALSE,-6.34386019456955e-05,-6.27191566844549e-05
"3662",0.38,0.53,0.781867498853354,1.45930365125421,34.3781343044052,36.3899766050985,37.2899765358263,0.781867498853354,FALSE,1.45930365125421,FALSE,-6.42893693628838e-05,-6.2923501420218e-05
"3663",0.37,0.53,0.764089341801752,1.48893503690106,34.3379878116837,36.3899815731197,37.2899816380675,0.764089341801752,FALSE,1.48893503690106,FALSE,-5.06372089140689e-05,-4.92409022838032e-05
"3664",0.31,0.53,0.663009588239828,1.68552471263336,32.8769314902594,35.4320217397655,36.6176709375799,0.722982523319128,TRUE,1.68552471263336,FALSE,-2.6325316302131,-1.80297415505531
"3665",0.28,0.56,0.542434496894729,1.85979412540333,32.8281162601425,35.3999759259712,36.5891313153815,0.724152064798072,TRUE,1.85979412540333,FALSE,-2.72059377309371,-1.87950840605668
"3666",0.32,0.41,0.931885856702959,1.36500410689737,34.5526150503882,36.3900110211739,37.2900212630541,0.931885856702959,FALSE,1.36500410689737,FALSE,3.02862707097395e-05,5.70207941457932e-05
"3667",0.37,0.41,1.01674472201916,1.2036907626257,34.6240738674401,36.3900000032872,37.2900155278728,1.01674472201916,FALSE,1.2036907626257,FALSE,9.03338226791198e-09,4.16408495504145e-05
"3668",0.41,0.52,0.860367888116911,1.35371020464463,34.5068499303851,36.3900178992552,37.290024385125,0.860367888116911,FALSE,1.35371020464463,FALSE,4.91872910866694e-05,6.53932019931071e-05
"3669",0.31,0.49,0.753762956033453,1.59833402880948,34.2594211393913,36.3899921720993,37.2899983938696,0.753762956033453,FALSE,1.59833402880948,FALSE,-2.15111313818517e-05,-4.30713428630866e-06
"3670",0.37,0.51,0.810392337802368,1.44619472487016,34.4177887742944,36.3899720688613,37.2899726660812,0.810392337802368,FALSE,1.44619472487016,FALSE,-7.67549839533377e-05,-7.33009352605068e-05
"3671",0.33,0.64,0.399437612631319,1.82560339355137,32.9160695424125,35.4716167425521,36.6255296138666,0.72217422749043,TRUE,1.82560339355137,FALSE,-2.52372425789473,-1.78189966782878
"3672",0.37,0.54,0.740193558222899,1.50970407358123,34.2908843708828,36.3899860114884,37.2899873624382,0.740193558222899,FALSE,1.50970407358123,FALSE,-3.84405374046048e-05,-3.38899484036789e-05
"3673",0.35,0.62,0.493184913481987,1.72494872873192,32.9508197862521,35.4934711271207,36.6446589565997,0.721341434154477,TRUE,1.72494872873192,FALSE,-2.46366824094337,-1.73060081362367
"3674",0.37,0.6,0.584902511139391,1.62677131320103,32.9851491005057,35.5139690031666,36.6648830684298,0.720482611854282,TRUE,1.62677131320103,FALSE,-2.40733991984994,-1.67636613454066
"3675",0.34,0.36,1.05543985959588,1.15313994015888,34.6368514395488,36.3900000036044,37.2900146887334,1.05543985959588,FALSE,1.15313994015888,FALSE,9.90479781488196e-09,3.93905427378579e-05
"3676",0.29,0.47,0.764755076459839,1.6261325600296,34.2635541262415,36.3899931034601,37.2899996478249,0.764755076459839,FALSE,1.6261325600296,FALSE,-1.89517446931309e-05,-9.44422421736542e-07
"3677",0.38,0.41,1.03452287907076,1.17405937697885,34.6316502479379,36.3900000034744,37.2900150218342,1.03452287907076,FALSE,1.17405937697885,FALSE,9.54773007624923e-09,4.02838140092965e-05
"3678",0.42,0.49,0.946722393867729,1.26090912458922,34.5889428608842,36.390001713484,37.2900179151344,0.946722393867729,FALSE,1.26090912458922,FALSE,4.70866724561464e-06,4.80427309698427e-05
"3679",0.47,0.64,0.659882841341139,1.43267001550296,33.1731048619764,35.6366890656705,36.7560352527716,0.715732878058201,TRUE,1.43267001550296,FALSE,-2.07010424382946,-1.43192477132857
"3680",0.4,0.48,0.930629654069299,1.29221009899667,34.5726089142647,36.390005440653,37.2900191812446,0.930629654069299,FALSE,1.29221009899667,FALSE,1.49509562826047e-05,5.14380386251457e-05
"3681",0.39,0.43,1.01427215107143,1.19811777985219,34.6242627856069,36.3900000032953,37.2900155065223,1.01427215107143,FALSE,1.19811777985219,FALSE,9.05550496424658e-09,4.15835943635591e-05
"3682",0.34,0.67,0.319467057492331,1.8433329189754,32.9348994563316,35.4878640150419,36.631446431069,0.721760985463375,TRUE,1.8433329189754,FALSE,-2.47907662807936,-1.76603263322882
"3683",0.3,0.41,0.89967748239935,1.436713574828,34.5075293108013,36.3900210772661,37.2900258937489,0.89967748239935,FALSE,1.436713574828,FALSE,5.79204894922029e-05,6.94388545900414e-05
"3684",0.33,0.46,0.849954399418181,1.45866818591741,34.4534722897995,36.3900296351117,37.2899700592337,0.849954399418181,FALSE,1.45866818591741,FALSE,8.14375150198408e-05,-8.02916769238362e-05
"3685",0.34,0.47,0.845894115365273,1.44939401044105,34.4532184158149,36.3900292339882,37.2899697994283,0.845894115365273,FALSE,1.44939401044105,FALSE,8.0335224475573e-05,-8.09883929628885e-05
"3686",0.38,0.52,0.805260175739832,1.43813899017566,34.4164333461942,36.3899717866743,37.2899724637932,0.805260175739832,FALSE,1.43813899017566,FALSE,-7.75304361055246e-05,-7.3843407981998e-05
"3687",0.29,0.59,0.479510802184486,1.878787940247,32.8455484880001,35.4157459495638,36.5955410805442,0.723767721792446,TRUE,1.878787940247,FALSE,-2.67725762691994,-1.86231944075021
"3688",0.31,0.39,0.95270543542122,1.34471330438616,34.5706835707174,36.3900070810854,37.2900197404488,0.95270543542122,FALSE,1.34471330438616,FALSE,1.94588772221338e-05,5.2937647548225e-05
"3689",0.32,0.51,0.725533472486172,1.60750806914183,34.2041930933273,36.3899950822434,37.2899995975345,0.725533472486172,FALSE,1.60750806914183,FALSE,-1.35140330107147e-05,-1.07928524316241e-06
"3690",0.36,0.48,0.858920186138673,1.40927733861648,34.4820793939695,36.3900236793857,37.2900273921971,0.858920186138673,FALSE,1.40927733861648,FALSE,6.5071134020473e-05,7.34572194496367e-05
"3691",0.38,0.31,1.20848850206135,0.863409530068675,34.5771892148221,36.3900023172102,37.2900181666979,1.20848850206135,FALSE,0.863409530068675,FALSE,6.36771152676399e-06,4.87173448044387e-05
"3692",0.21,0.42,0.746291878202722,1.85979412540333,34.1244899987513,36.389999438497,37.2899989111224,0.746291878202722,FALSE,1.85979412540333,FALSE,-1.54301448782202e-06,-2.92002571462565e-06
"3693",0.34,0.45,0.887051083898992,1.4010772193969,34.5087955774972,36.3900195229342,37.2900251295006,0.887051083898992,FALSE,1.4010772193969,FALSE,5.36491735040543e-05,6.73893820815302e-05
"3694",0.35,0.54,0.705468509885001,1.57144835264213,32.9448912504145,35.4796793125874,36.6534485899618,0.721341434154477,TRUE,1.57144835264213,FALSE,-2.5015682534009,-1.70702979361281
"3695",0.37,0.48,0.87641836054771,1.37883403396302,34.5086019812174,36.3900186754219,37.2900247319075,0.87641836054771,FALSE,1.37883403396302,FALSE,5.13202030742132e-05,6.63231630123561e-05
"3696",0.33,0.47,0.829185362738005,1.48256396949625,34.4212577833618,36.3899735346327,37.2899737690329,0.829185362738005,FALSE,1.48256396949625,FALSE,-7.27270330111757e-05,-7.03431672649618e-05
"3697",0.35,0.41,0.982019673681258,1.2654350416866,34.6023131427738,36.3900000027812,37.2900170867809,0.982019673681258,FALSE,1.2654350416866,FALSE,7.64269841880394e-09,4.58213486200037e-05
"3698",0.33,0.36,1.03873110696861,1.18630989921408,34.6312091785329,36.3900000034591,37.2900150607353,1.03873110696861,FALSE,1.18630989921408,FALSE,9.50551536356131e-09,4.03881343922653e-05
"3699",0.34,0.57,0.613569895522419,1.66373141724605,32.9302837041433,35.4736332440102,36.6408447051276,0.721760985463375,TRUE,1.66373141724605,FALSE,-2.51818289637206,-1.74082943114083
"3700",0.3,0.84,-0.550265541673937,2.23365216609357,32.865643783401,35.4490014937529,36.5893485933069,0.723377926931442,TRUE,2.23365216609357,FALSE,-2.58587113560617,-1.87892573529935
"3701",0.28,0.53,0.615721127774508,1.79861659519996,32.8272802338155,35.3964009246274,36.5911973597853,0.724152064798072,TRUE,1.79861659519996,FALSE,-2.73041790429417,-1.87396792763395
"3702",0.34,0.42,0.946062000914492,1.32441847330028,34.5718507164851,36.3900063728018,37.2900194942714,0.946062000914492,FALSE,1.32441847330028,FALSE,1.75125083400618e-05,5.22774777193475e-05
"3703",0.37,0.5,0.832839790377403,1.42419180565219,34.4515209524926,36.3900282334061,37.2900302072154,0.832839790377403,FALSE,1.42419180565219,FALSE,7.75856173151919e-05,8.10062092170069e-05
"3704",0.32,0.46,0.83349319299024,1.49285891776936,34.421661833829,36.3899739920328,37.2899741294277,0.83349319299024,FALSE,1.49285891776936,FALSE,-7.14700939632013e-05,-6.93767024318262e-05
"3705",0.26,0.45,0.759928471479279,1.69914831561321,34.220077649695,36.3899974500048,37.289999504781,0.759928471479279,FALSE,1.69914831561321,FALSE,-7.00740631774964e-06,-1.3280208171791e-06
"3706",0.39,0.44,0.994605954294316,1.22366168899073,34.6146906395773,36.3900000030727,37.2900161550103,0.994605954294316,FALSE,1.22366168899073,FALSE,8.44372356834564e-09,4.33226342949558e-05
"3707",0.28,0.61,0.408403399351811,1.95481876255685,32.8291044333295,35.4051366317423,36.5859470147007,0.724152064798072,TRUE,1.95481876255685,FALSE,-2.70641211392606,-1.88804769455443
"3708",0.32,0.44,0.873901686513433,1.44346807046842,34.4823953409716,36.3900251130121,37.2900281814338,0.873901686513433,FALSE,1.44346807046842,FALSE,6.90107505396551e-05,7.55737029024816e-05
"3709",0.31,0.55,0.614692797195668,1.72668168116708,32.8779653811422,35.4350708662442,36.6159108945641,0.722982523319128,TRUE,1.72668168116708,FALSE,-2.62415260718833,-1.80769403442184
"3710",0.3,0.64,0.35076803189977,1.93150359333397,32.8636330704984,35.4336608041944,36.6004835794917,0.723377926931442,TRUE,1.93150359333397,FALSE,-2.62802746855077,-1.84906521992048
"3711",0.32,0.53,0.679230476485556,1.65024838117273,32.8936202881052,35.4436295781048,36.6267278348658,0.722581347187741,TRUE,1.65024838117273,FALSE,-2.60063320114108,-1.77868641762984
"3712",0.33,0.43,0.910029089718479,1.38373342947792,34.532094689081,36.3900151840664,37.2900230465765,0.910029089718479,FALSE,1.38373342947792,FALSE,4.17259311795967e-05,6.18036376130372e-05
"3713",0.39,0.54,0.776038960687585,1.4512110363752,34.3759081919704,36.3899763516522,37.289976320321,0.776038960687585,FALSE,1.4512110363752,FALSE,-6.49858418294659e-05,-6.3501418505699e-05
"3714",0.28,0.65,0.288166083084897,2.02538921335943,32.829650832625,35.4086758025157,36.5836305817668,0.724152064798072,TRUE,2.02538921335943,FALSE,-2.69668644540878,-1.89425963591643
"3715",0.35,0.49,0.820117661257486,1.46348863213806,34.4199023509575,36.3899727318906,37.2899731548221,0.820117661257486,FALSE,1.46348863213806,FALSE,-7.49329743428866e-05,-7.19902866320545e-05
"3716",0.31,0.55,0.614692797195668,1.72668168116708,32.8779653811422,35.4350708662442,36.6159108945641,0.722982523319128,TRUE,1.72668168116708,FALSE,-2.62415260718833,-1.80769403442184
"3717",0.34,0.44,0.907071645568642,1.37610737956127,34.5323500161701,36.3900148834129,37.2900229189677,0.907071645568642,FALSE,1.37610737956127,FALSE,4.08997330571308e-05,6.14614311043841e-05
"3718",0.27,0.48,0.712724233040087,1.72892408578512,32.8092550319372,35.37782919588,36.5860906411984,0.724531106351585,TRUE,1.72892408578512,FALSE,-2.78145315779057,-1.88766253365938
"3719",0.33,0.51,0.741994678914112,1.57331733728988,34.2538996451332,36.3899913572112,37.2899966225675,0.741994678914112,FALSE,1.57331733728988,FALSE,-2.37504500827039e-05,-9.05720708051479e-06
"3720",0.36,0.55,0.698274376348555,1.56053531008824,32.9629145515683,35.4929484594953,36.6617234301974,0.720915377915512,TRUE,1.56053531008824,FALSE,-2.46510453559949,-1.68483928614265
"3721",0.33,0.56,0.622405052033711,1.67723517952414,32.9124584130574,35.4602504777287,36.6328238683201,0.72217422749043,TRUE,1.67723517952414,FALSE,-2.55495884108619,-1.76233878165691
"3722",0.31,0.35,1.0232758862238,1.22447598811924,34.6231089153261,36.3900000032514,37.2900156245292,1.0232758862238,FALSE,1.22447598811924,FALSE,8.93491381458859e-09,4.19000515008634e-05
"3723",0.26,0.51,0.631580819121662,1.83821847445099,32.7942186988651,35.3697687947838,36.5753001893867,0.724904990716954,TRUE,1.83821847445099,FALSE,-2.80360320202314,-1.9165991166889
"3724",0.3,0.44,0.841693312209819,1.51517753839907,34.4219360948734,36.3899750276201,37.2899749730272,0.841693312209819,FALSE,1.51517753839907,FALSE,-6.86242922229317e-05,-6.71144350070961e-05
"3725",0.28,0.33,1.00966003630885,1.27218953732702,34.6121205021487,36.39000000297,37.290016456949,1.00966003630885,FALSE,1.27218953732702,FALSE,8.16171288594434e-09,4.41323383094095e-05
"3726",0.37,0.5,0.832839790377403,1.42419180565219,34.4515209524926,36.3900282334061,37.2900302072154,0.832839790377403,FALSE,1.42419180565219,FALSE,7.75856173151919e-05,8.10062092170069e-05
"3727",0.33,0.31,1.12231268612148,1.02016352813524,34.6364083644343,36.390000003602,37.2900146973719,1.12231268612148,FALSE,1.02016352813524,FALSE,9.89837383686423e-09,3.94137085842035e-05
"3728",0.42,0.59,0.70421843162326,1.46726150880601,33.072603418423,35.5687686762067,36.7143818019969,0.718210237140209,TRUE,1.46726150880601,FALSE,-2.25674999668405,-1.54362616788172
"3729",0.38,0.46,0.936130215358039,1.30191418785084,34.5725811380401,36.3900056885655,37.2900192627705,0.936130215358039,FALSE,1.30191418785084,FALSE,1.56322218849923e-05,5.16566652127341e-05
"3730",0.38,0.47,0.915361178677868,1.32580997142969,34.5538328222488,36.3900096588006,37.290020751418,0.915361178677868,FALSE,1.32580997142969,FALSE,2.65424583487642e-05,5.56487475748019e-05
"3731",0.31,0.47,0.796503268064342,1.55203103280885,34.3485407448943,36.3899839988848,37.2899844846575,0.796503268064342,FALSE,1.55203103280885,FALSE,-4.39711877058688e-05,-4.16072473003835e-05
"3732",0.43,0.45,1.04994383300107,1.14014434042201,34.6371429610898,36.3900000036139,37.2900146654547,1.04994383300107,FALSE,1.14014434042201,FALSE,9.93111855156249e-09,3.93281166710391e-05
"3733",0.34,0.54,0.6885046519619,1.60365672694574,32.9279962363573,35.4683450301911,36.6440772649251,0.721760985463375,TRUE,1.60365672694574,FALSE,-2.53271494863673,-1.73216072693722
"3734",0.4,0.49,0.909054003116966,1.31512041811082,34.5536667995722,36.3900093620137,37.2900206448178,0.909054003116966,FALSE,1.31512041811082,FALSE,2.57268857397747e-05,5.5362879559508e-05
"3735",0.36,0.53,0.746591167392709,1.51937834155452,34.2942777196568,36.3899863104981,37.2899877846219,0.746591167392709,FALSE,1.51937834155452,FALSE,-3.76188564321284e-05,-3.27577851951092e-05
"3736",0.34,0.64,0.416146365258598,1.79243343449618,32.9338634570721,35.4840550895936,36.6340606849467,0.721760985463375,TRUE,1.79243343449618,FALSE,-2.48954358451887,-1.75902203017775
"3737",0.26,0.46,0.739540539625726,1.72356932307852,34.1684153450614,36.3899992783516,37.2899993728441,0.739540539625726,FALSE,1.72356932307852,FALSE,-1.98309542827556e-06,-1.68183388612657e-06
"3738",0.3,0.47,0.780515782006456,1.58846416927884,34.3076177718062,36.3899888190755,37.2899917054331,0.780515782006456,FALSE,1.58846416927884,FALSE,-3.072526668131e-05,-2.22434080284417e-05
"3739",0.28,0.39,0.905416974955894,1.45780518695276,34.5062804155116,36.3900220726072,37.2900264045658,0.905416974955894,FALSE,1.45780518695276,FALSE,6.06556945429609e-05,7.08087040996328e-05
"3740",0.32,0.56,0.605943845605771,1.71142591137608,32.8953968268459,35.4484439424385,36.6238649260593,0.722581347187741,TRUE,1.71142591137608,FALSE,-2.58740329090814,-1.78636383464922
"3741",0.42,0.4,1.12729898219858,1.03541929792624,34.6369760522531,36.390000003613,37.2900146687114,1.12729898219858,FALSE,1.03541929792624,FALSE,9.92867783043114e-09,3.93368501158637e-05
"3742",0.35,0.47,0.862857973288369,1.41718563613744,34.4823524546394,36.3900239897973,37.2900275589966,0.862857973288369,FALSE,1.41718563613744,FALSE,6.59241475259268e-05,7.39045229078769e-05
"3743",0.23,0.47,0.674615582223874,1.88368990898218,32.7459093944222,35.3289737177956,36.5519367341217,0.725997058006031,TRUE,1.88368990898218,FALSE,-2.91570838748124,-1.9792525231384
"3744",0.43,0.4,1.14662314076732,1.0092743008038,34.6314237241859,36.3900000034827,37.2900150045439,1.14662314076732,FALSE,1.0092743008038,FALSE,9.57053617450061e-09,4.02374467037232e-05
"3745",0.4,0.68,0.391176525422968,1.67921753707247,33.0465989722051,35.5634931018422,36.6823905708247,0.719141854388785,TRUE,1.67921753707247,FALSE,-2.27124731563012,-1.62941654377922
