"","alpha1","alpha2","alpha3","beta1","beta2","beta3","ccf_last1","ccf_last2","ccf_last3","r","r1","r2","r3","t_cll_subclones","t_M1_subclones","t_M2_subclones","t_M3_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","r2_tp1","lifetime_r2","r3_tp1","lifetime_r3","t_M1_subclones_PE","t_M2_subclones_PE","t_M3_subclones_PE"
"5067",0.64,0.11,0.09,0.39,0.19,0.06,0.02,0.77,0.24,0.283387582334823,-0.118724170512838,0.809648172726041,0.794981030391312,51.7955029264744,52.6355867240731,52.4285055018207,56.5297812561017,0.434988804441249,TRUE,0.452192451192557,TRUE,0.809648172726041,FALSE,0.794981030391312,FALSE,-3.66839911406828,-5.53422432104381,-6.36113755822142
"5068",0.54,0.14,0.05,0.38,0.2,0.06,0.01,0.8,0.26,0.222643046099313,-0.350250324319319,0.650357801584869,0.648875820934847,51.8211425379878,52.660637035905,52.4536633739923,56.5690346094402,0.439506741445852,TRUE,0.449083025189713,TRUE,0.650357801584869,FALSE,0.648875820934847,FALSE,-3.62255300895855,-5.48889482163551,-6.29611626728467
"5069",0.61,0.15,0.05,0.47,0.2,0.04,0.01,0.76,0.23,0.307246018097702,-0.405785045016682,0.609470719484766,0.424722077998809,51.7641338582515,52.6062341153388,52.3985598395915,56.5393880610734,0.434241696196003,TRUE,0.451313805160596,TRUE,0.609470719484766,FALSE,0.424722077998809,FALSE,-3.72211911541215,-5.58818046920442,-6.34522434806459
"5070",0.61,0.12,0.03,0.49,0.21,0.08,0.01,0.75,0.28,0.289750589848977,-0.410382577532283,0.685246492351584,0.712881238233808,51.7979149807403,52.6372893567824,52.4303517861428,56.5419762378808,0.436397315443008,TRUE,0.451313805160596,TRUE,0.685246492351584,FALSE,0.712881238233808,FALSE,-3.66528302199409,-5.53089768262566,-6.34093715772599
"5071",0.6,0.15,0.06,0.46,0.19,0.08,0.04,0.73,0.26,0.299197441643623,-0.184701673608682,0.590915248696212,0.513086477931617,51.8274405029357,52.6684252689488,52.4609922393686,56.6020717930217,0.434988804441249,TRUE,0.451011292313758,TRUE,0.590915248696212,FALSE,0.513086477931617,FALSE,-3.60829928816113,-5.47568965879524,-6.24139176242893
"5072",0.67,0.12,0.03,0.51,0.21,0.04,0.02,0.77,0.24,0.322006308770483,-0.278405003026585,0.62204981718297,0.692417809903811,51.7821538336477,52.6178745376926,52.4118271797449,56.5110091480802,0.431797856653094,TRUE,0.453030839480099,TRUE,0.62204981718297,FALSE,0.692417809903811,FALSE,-3.70081526776602,-5.56427535181102,-6.39223265184661
"5073",0.53,0.13,0.05,0.51,0.18,0.11,0.01,0.76,0.21,0.309853505062706,-0.34847723275577,0.755878899868206,0.499351634636873,51.7661031101022,52.6036753020807,52.3972688301502,56.4794371696395,0.440616269663576,TRUE,0.44874092905113,TRUE,0.755878899868206,FALSE,0.499351634636873,FALSE,-3.72680215578208,-5.5905066123419,-6.44453011489236
"5074",0.61,0.14,0.09,0.43,0.17,0.07,0.01,0.77,0.23,0.249142618727383,-0.398950275467497,0.733528155255915,0.588309171873874,51.8315459326406,52.6704409959212,52.4636147408368,56.5738037425201,0.434988804441249,TRUE,0.451313805160596,TRUE,0.733528155255915,FALSE,0.588309171873874,FALSE,-3.60461018316028,-5.47096443092468,-6.28821642782819
"5075",0.69,0.09,0.03,0.49,0.2,0.08,0.01,0.76,0.28,0.320945629914107,-0.432038605647224,0.667731775806211,0.731375567518146,51.7335669741858,52.5700465365636,52.363824340058,56.4626642071868,0.432649247861639,TRUE,0.453569160951663,TRUE,0.667731775806211,FALSE,0.731375567518146,FALSE,-3.78834821273136,-5.65076695485048,-6.47231372008153
"5076",0.65,0.1,0.08,0.48,0.19,0.09,0.01,0.83,0.29,0.235790391757787,-0.425214935024037,0.835969248435781,0.634352962177321,51.7648011159939,52.6062597601683,52.3987348187817,56.5343572518645,0.434988804441249,TRUE,0.452476202776304,TRUE,0.835969248435781,FALSE,0.634352962177321,FALSE,-3.72207218124388,-5.58786519138437,-6.35355764143704
"5077",0.59,0.09,0.04,0.41,0.17,0.03,0.01,0.73,0.21,0.280256815084621,-0.375374815196246,0.699297097935086,0.401127798095043,51.6314263285485,52.4785899756372,52.2696792493149,56.4314603107486,0.439506741445852,TRUE,0.450703694980003,TRUE,0.699297097935086,FALSE,0.401449612205738,TRUE,-3.95572844868742,-5.82039774898213,-6.52400147300213
"5078",0.66,0.11,0.07,0.44,0.21,0.08,0.01,0.72,0.21,0.33049464107271,-0.403035349996171,0.857789898147475,0.465448644301221,51.7549500459756,52.5976122317796,52.3898002660635,56.5232144977578,0.433462786708104,TRUE,0.452755622105199,TRUE,0.857789898147475,FALSE,0.465448644301221,FALSE,-3.73789855091583,-5.60396348457023,-6.37201507742616
"5079",0.58,0.1,0.06,0.44,0.17,0.04,0.01,0.81,0.26,0.21343985281038,-0.39331552187266,0.617972079465906,0.826992293862955,51.7465962920164,52.5877870766827,52.380370545498,56.5047748432004,0.439506741445852,TRUE,0.450390839318229,TRUE,0.617972079465906,FALSE,0.826992293862955,FALSE,-3.75588016712534,-5.62095397207563,-6.40255947788572
"5080",0.65,0.09,0.06,0.5,0.19,0.1,0.01,0.8,0.24,0.267767015865395,-0.417489847305949,0.786128968424492,0.550407665870805,51.7178386514836,52.5573873500218,52.3503647560874,56.4700127284634,0.435706606658549,TRUE,0.452476202776304,TRUE,0.786128968424492,FALSE,0.550407665870805,FALSE,-3.81151656291771,-5.67501845750014,-6.46014124819705
"5081",0.62,0.13,0.05,0.4,0.19,0.11,0.02,0.73,0.24,0.276770132512477,-0.289295764599975,0.752489062414772,0.582260001448336,51.8121162453189,52.6513064146459,52.4444031179071,56.5560910131911,0.434988804441249,TRUE,0.451611398880797,TRUE,0.752489062414772,FALSE,0.582260001448336,FALSE,-3.6396295485982,-5.50557996773502,-6.31755671162638
"5082",0.58,0.1,0.04,0.5,0.19,0.06,0.01,0.75,0.23,0.334882915652364,-0.411112942437772,0.691605460202933,0.63224360889085,51.7390864880224,52.5782864055134,52.3713861685524,56.4849328467386,0.439506741445852,TRUE,0.450390839318229,TRUE,0.691605460202933,FALSE,0.63224360889085,FALSE,-3.77326792548792,-5.63714203864439,-6.43542679022929
"5083",0.65,0.13,0.03,0.46,0.21,0.07,0.01,0.73,0.26,0.339500052752163,-0.432445976361307,0.605935474210442,0.647831062551191,51.7969207120452,52.6336655566712,52.4273415865765,56.5365758573871,0.432649247861639,TRUE,0.452476202776304,TRUE,0.605935474210442,FALSE,0.647831062551191,FALSE,-3.67191515982584,-5.53632146562791,-6.34988262814797
"5084",0.64,0.14,0.02,0.49,0.2,0.07,0.01,0.78,0.2,0.305324363026421,-0.414495799142787,0.703077988597176,0.562812859542723,51.8488742782285,52.6887826607423,52.4816661472658,56.6030099592255,0.432649247861639,TRUE,0.452192451192557,TRUE,0.703077988597176,FALSE,0.562812859542723,FALSE,-3.5710419825361,-5.43843937429578,-6.23983773525668
"5085",0.56,0.13,0.03,0.45,0.2,0.03,0.01,0.77,0.28,0.261011359892167,-0.394366990944769,0.579471913364251,0.817653753255905,51.7902673194454,52.6309603686815,52.4236523202361,56.5498985734373,0.438925689134092,TRUE,0.449748611649648,TRUE,0.579471913364251,FALSE,0.817653753255905,FALSE,-3.67686608952867,-5.54296879236739,-6.32781419009894
"5086",0.61,0.14,0.07,0.49,0.16,0.06,0.01,0.76,0.21,0.297341358339169,-0.395417306428636,0.767496522683987,0.595940805203927,51.8413234939102,52.6803810402924,52.4735335743313,56.5759077583011,0.434988804441249,TRUE,0.451313805160596,TRUE,0.767496522683987,FALSE,0.595940805203927,FALSE,-3.58641830107532,-5.45309265886258,-6.28473122693209
"5087",0.71,0.15,0.04,0.51,0.2,0.08,0.01,0.8,0.24,0.347282002549297,-0.409799855338043,0.581580081838714,0.622936266378864,51.8418380996643,52.6751453693039,52.4696573963488,56.5648687804149,0.424377192156239,TRUE,0.454092099685998,TRUE,0.581580081838714,FALSE,0.622936266378864,FALSE,-3.59600042221102,-5.46007676333542,-6.30301676260575
"5088",0.62,0.12,0.05,0.49,0.19,0.06,0.01,0.76,0.25,0.276374707664888,-0.410351910516234,0.664437625679259,0.447918909378637,51.7617970708891,52.603583475029,52.3959853085283,56.5336293142698,0.435706606658549,TRUE,0.451611398880797,TRUE,0.664437625679259,FALSE,0.447918909378637,FALSE,-3.72697021407579,-5.59281926391293,-6.35476343503428
"5089",0.61,0.13,0.04,0.5,0.16,0.05,0.03,0.74,0.25,0.287908230036716,-0.190814123363052,0.696114959046242,0.595464883250585,51.8207709337177,52.6617451860697,52.4543640538715,56.5837706974382,0.435706606658549,TRUE,0.451313805160596,TRUE,0.696114959046242,FALSE,0.595464883250585,FALSE,-3.62052491568499,-5.48763233536674,-6.2717066466155
"5090",0.59,0.1,0.02,0.43,0.22,0.06,0.02,0.76,0.23,0.2216681834505,-0.364572775368846,0.641597229841552,0.736150605552291,51.73829570404,52.5776357888317,52.3706865543035,56.4879751260887,0.438925689134092,TRUE,0.450703694980003,TRUE,0.641597229841552,FALSE,0.736150605552291,FALSE,-3.77445865879997,-5.63840260485857,-6.43038740088001
"5091",0.6,0.14,0.05,0.35,0.21,0.06,0.01,0.8,0.23,0.293527226837799,-0.411310578047013,0.593130714305865,0.664992594929875,51.8128802189366,52.6513079854586,52.4445664560398,56.5617296302925,0.435706606658549,TRUE,0.451011292313758,TRUE,0.593130714305865,FALSE,0.664992594929875,FALSE,-3.63962667375812,-5.50528566479321,-6.30821661372781
"5092",0.58,0.12,0.04,0.44,0.16,0.07,0.01,0.79,0.24,0.241542489521969,-0.393598813255392,0.668394158425965,0.642398684241423,51.7826505299874,52.6218645444012,52.4149551801093,56.529958098466,0.438325582567053,TRUE,0.450390839318229,TRUE,0.668394158425965,FALSE,0.642398684241423,FALSE,-3.69351291288213,-5.55863931511845,-6.36084462735465
"5093",0.7,0.13,0.05,0.43,0.21,0.08,0.01,0.76,0.23,0.426282563512787,-0.408944422315651,0.597773028607171,0.554312011293349,51.7875741189334,52.6225433156019,52.4166282755167,56.5236351865844,0.427930559916871,TRUE,0.453832498020699,TRUE,0.597773028607171,FALSE,0.554312011293349,FALSE,-3.69227065226585,-5.55562472879869,-6.37131822662845
"5094",0.64,0.13,0.03,0.52,0.15,0.08,0.01,0.79,0.33,0.278062357463938,-0.423528297170071,0.951753004089677,0.728772718958026,51.8464337537152,52.6867438530275,52.479666810824,56.5667178599233,0.433462786708104,TRUE,0.452192451192557,TRUE,0.951753004089677,FALSE,0.728772718958026,FALSE,-3.57477332901263,-5.44204178229904,-6.29995385137773
"5095",0.59,0.1,0.03,0.45,0.19,0.07,0.01,0.79,0.22,0.252964197561075,-0.40041259939825,0.698137250502065,0.686333220636685,51.7465796010639,52.5858943931913,52.3789759489741,56.4901283942078,0.438925689134092,TRUE,0.450703694980003,TRUE,0.698137250502065,FALSE,0.686333220636685,FALSE,-3.75934408273918,-5.62346675860526,-6.42682061585594
"5096",0.51,0.15,0.07,0.53,0.2,0.1,0.01,0.78,0.24,0.409353166702122,-0.458924368109,0.621670311665805,0.532579180878006,51.8110836256553,52.6521009171211,52.4446890370986,56.5803739748775,0.440616269663576,TRUE,0.448036934160431,TRUE,0.621670311665805,FALSE,0.532579180878006,FALSE,-3.63817548111073,-5.50506479802045,-6.27733315408735
"5097",0.55,0.16,0.04,0.45,0.19,0.06,0.02,0.77,0.22,0.262680413274458,-0.27016892596359,0.507974538678253,0.566515564772986,51.8330747869507,52.6773186300223,52.4690444664165,56.633120534329,0.437705129571525,TRUE,0.449418843979394,TRUE,0.507974538678253,FALSE,0.566515564772986,FALSE,-3.59202300508358,-5.46118114159183,-6.18996101651645
"5098",0.57,0.13,0.05,0.44,0.18,0.06,0.01,0.8,0.27,0.240682522600159,-0.388429767102919,0.671845162103469,0.683567390794972,51.8043064123717,52.6426290957478,52.4359747231044,56.5390382503841,0.438325582567053,TRUE,0.450072542416475,TRUE,0.671845162103469,FALSE,0.683567390794972,FALSE,-3.65551043970031,-5.52076626467673,-6.34580379263851
"5099",0.65,0.16,0.03,0.52,0.16,0.07,0.01,0.78,0.25,0.309863218947888,-0.425263372233217,0.710356322780751,0.721557559162986,51.8764719108483,52.7071786164651,52.5025294426638,56.5397661979086,0.429966168172915,TRUE,0.452476202776304,TRUE,0.710356322780751,FALSE,0.721557559162986,FALSE,-3.53737442081785,-5.40084785105628,-6.34459798259304
"5100",0.61,0.12,0.04,0.55,0.17,0.08,0.01,0.76,0.23,0.281800426489677,-0.411733661849427,0.614233366127591,0.61703364041796,51.7679270234623,52.606054369403,52.3993834150989,56.5167045034588,0.436397315443008,TRUE,0.451313805160596,TRUE,0.614233366127591,FALSE,0.61703364041796,FALSE,-3.72244807942353,-5.58669654937135,-6.38279856972198
"5101",0.66,0.14,0.06,0.46,0.18,0.06,0.02,0.71,0.31,0.369768476112115,-0.346580836438857,0.610872515433278,0.565942522846152,51.8294510206629,52.6681875843861,52.4613258099693,56.5884756825485,0.430904918070198,TRUE,0.452755622105199,TRUE,0.610872515433278,FALSE,0.565942522846152,FALSE,-3.60873428919084,-5.47508863068588,-6.26391306518391
"5102",0.64,0.11,0.03,0.43,0.18,0.12,0.01,0.79,0.22,0.237813858797737,-0.411691525426312,0.935625051630505,0.666791159275108,51.7850158737415,52.6210560753051,52.4151318258881,56.4434363114741,0.434988804441249,TRUE,0.452192451192557,TRUE,0.935625051630505,FALSE,0.666791159275108,FALSE,-3.69499254153539,-5.55832103443582,-6.50416380408466
"5103",0.7,0.12,0.01,0.46,0.2,0.03,0.01,0.77,0.29,0.358940588595271,-0.399615937355082,0.575690614257965,0.914924970335709,51.7862865541501,52.6234062359391,52.4169642865816,56.52857511676,0.428976650946153,TRUE,0.453832498020699,TRUE,0.575690614257965,FALSE,0.914924970335709,FALSE,-3.69069136907194,-5.55501930345649,-6.36313547000168
"5104",0.51,0.12,0.05,0.49,0.18,0.1,0.01,0.73,0.29,0.173973690832071,-0.362535744926944,0.734608904943135,0.615551988730033,51.7843042829009,52.6256755588934,52.4182292440481,56.5422646057524,0.442163806047691,TRUE,0.448036934160431,TRUE,0.734608904943135,FALSE,0.615551988730033,FALSE,-3.68653814258168,-5.55274010081431,-6.34045949022301
"5105",0.71,0.13,0.05,0.47,0.18,0.1,0.01,0.76,0.32,0.286105969701023,-0.426012220414497,0.511048863914014,0.635276178728116,51.7891614258516,52.6259942323253,52.4195953038222,56.5390509356592,0.426821031699147,TRUE,0.454092099685998,TRUE,0.511048863914014,FALSE,0.635276178728116,FALSE,-3.68595491887762,-5.5502787318518,-6.34578278009076
"5106",0.59,0.12,0.05,0.51,0.17,0.11,0.01,0.75,0.25,0.292955485880678,-0.425553250269613,0.334271383312102,0.53442875177571,51.6085919124392,52.4600632681278,52.2500002470237,56.4520173710226,0.437705129571525,TRUE,0.450703694980003,TRUE,0.411691482409534,TRUE,0.53442875177571,FALSE,-3.98963530723308,-5.85585541076817,-6.48994969186258
"5107",0.6,0.12,0.11,0.46,0.18,0.05,0.01,0.77,0.24,0.273961851350663,-0.406028489503,0.666883405398139,0.496549088089649,51.7307530607692,52.5697197689094,52.3628375016103,56.4838917986607,0.437062901902944,TRUE,0.451011292313758,TRUE,0.666883405398139,FALSE,0.496549088089649,FALSE,-3.78894625016576,-5.65254504214364,-6.43715123627517
"5108",0.6,0.14,0.04,0.5,0.17,0.08,0.01,0.77,0.23,0.295358139947753,-0.410902313200823,0.553014328831578,0.614240548475196,51.8025957528354,52.6426937748081,52.4354903056268,56.5706912546799,0.435706606658549,TRUE,0.451011292313758,TRUE,0.553014328831578,FALSE,0.614240548475196,FALSE,-3.65539206660297,-5.52163908896075,-6.29337211416278
"5109",0.55,0.12,0.03,0.54,0.16,0.12,0.01,0.75,0.22,0.30107155950062,-0.360862321822959,0.750247768592442,0.386184941508432,51.7258615947545,52.5732219703424,52.3642986518005,56.5157877099599,0.440069912358494,TRUE,0.449418843979394,TRUE,0.750247768592442,FALSE,0.396184566955888,TRUE,-3.78253665749936,-5.64991233909826,-6.38431719403697
