"","alpha1","beta1","ccf_last1","r","r1","u","t_cll_subclones","t_M1_subclones","t_M2_subclones","t_M3_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","t_M1_subclones_PE","t_M2_subclones_PE","t_M3_subclones_PE"
"5843",0.71,0.75,0.84,0.404439095940311,0.926372844823129,0,61.8480358814775,63.0770502866068,63.7932212395408,65.1979892249518,0.404439095940311,FALSE,0.926372844823129,FALSE,-0.0363703857261985,-0.509636245257585,-0.308884977137955
"5844",0.64,0.76,0.83,0.405525909964893,0.96143549716517,0,62.0662275112618,63.320422029473,64.0376162253251,65.4233272076083,0.405525909964893,FALSE,0.96143549716517,FALSE,0.349321758277359,-0.128483740915263,0.0356685131625878
"5845",0.67,0.75,0.81,0.424086999276258,0.86200739805644,0,61.9651883524254,63.2297457473634,63.9816598124931,65.4760742058206,0.424086999276258,FALSE,0.86200739805644,FALSE,0.205619250972076,-0.215752007964529,0.116321415627747
"5846",0.63,0.73,0.84,0.42002457223974,0.788601314234306,0,61.7305654017983,63.1354884084201,63.9730599997407,65.6359115567978,0.42002457223974,FALSE,0.788601314234306,FALSE,0.0562415347386356,-0.229164067778104,0.360721034859025
"5847",0.68,0.68,0.84,0.440049161404199,0.844011685176912,0,61.7406761147075,63.0282863173394,63.797656692133,65.3303277731818,0.440049161404199,FALSE,0.844011685176912,FALSE,-0.11365084415308,-0.50271882075331,-0.106532456908582
"5848",0.68,0.77,0.8,0.757308817170108,0.84745418216205,0,62.1450284113361,63.2350258407453,63.9196029639327,65.3426033158037,0.757308817170108,FALSE,0.84745418216205,FALSE,0.213987069326918,-0.312534366917132,-0.0877625140616076
"5849",0.65,0.74,0.87,0.345016197934285,0.867979633570805,0,60.4628418755538,62.2328090104584,63.219642001609,65.0279212373814,0.390152950890991,TRUE,0.867979633570805,FALSE,-1.37431218627825,-1.40417654147067,-0.568927771588051
"5850",0.68,0.72,0.81,0.41429605014422,0.908067459111985,0,62.0181323133675,63.3247403691824,64.0809370531922,65.5510005182198,0.41429605014422,FALSE,0.908067459111985,FALSE,0.356165402824699,-0.0609216263378756,0.230887642537968
"5851",0.62,0.72,0.83,0.40964216766624,0.810934311530863,0,61.7618951182412,63.20622687184,64.0536684661262,65.7124708380867,0.40964216766624,FALSE,0.810934311530863,FALSE,0.168346865039609,-0.103449054700283,0.477784156095909
"5852",0.64,0.69,0.77,0.506854613423991,0.764248475807991,0,61.8468464357139,63.1854716193806,64.0078251906898,65.6804537986414,0.506854613423991,FALSE,0.764248475807991,FALSE,0.135454230397201,-0.174945117451949,0.428828438289651
"5853",0.62,0.72,0.83,0.484227971772416,1.15471415234164,0,62.2149307749225,63.2685010211983,63.8691604729344,65.0270157261107,0.484227971772416,FALSE,1.15471415234164,FALSE,0.267038068460068,-0.391203254936939,-0.570312345396485
"5854",0.64,0.76,0.83,0.555761800961622,0.886600031484853,0,62.2222154125759,63.3948118343326,64.1107917395146,65.5596178206468,0.555761800961622,FALSE,0.886600031484853,FALSE,0.467213683569864,-0.0143609801705865,0.244063945943099
"5855",0.64,0.74,0.78,0.503672119622398,0.931822651462923,0,61.7639603686432,63.0180636373794,63.760121058975,65.2186149926743,0.503672119622398,FALSE,0.931822651462923,FALSE,-0.129851604787065,-0.561258485690929,-0.27734710600258
"5856",0.66,0.75,0.82,0.4242250550446,0.767329900696454,0,61.6222371234134,63.0622590166338,63.9240631982652,65.6386641626251,0.4242250550446,FALSE,0.767329900696454,FALSE,-0.059811384098594,-0.305578293410451,0.364929912270816
"5857",0.62,0.74,0.85,0.331160643513188,0.960576389098071,0,60.4761951684856,62.3337626040204,63.3425533916504,65.1126168967584,0.391456248802829,TRUE,0.960576389098071,FALSE,-1.21432233911182,-1.21248691258517,-0.439423705262399
"5858",0.66,0.73,0.8,0.467342985927396,0.757829894819434,0,61.6305437277058,63.0351110748118,63.8887923305783,65.608059606704,0.467342985927396,FALSE,0.757829894819434,FALSE,-0.102835063689653,-0.360585884937082,0.318133955204911
"5859",0.69,0.7,0.8,0.602368934343161,0.861830503452654,0,62.0603815875297,63.2193043290942,63.935667044415,65.4011765634767,0.602368934343161,FALSE,0.861830503452654,FALSE,0.189071836916299,-0.287481215821862,0.0017990267227028
"5860",0.61,0.77,0.81,0.512627747424919,0.896954449019832,0,62.0763222290685,63.2748851275664,63.9977021906933,65.4456713430014,0.512627747424919,FALSE,0.896954449019832,FALSE,0.277155511198797,-0.190732703223177,0.0698338578002219
"5861",0.65,0.73,0.77,0.620892476738424,0.698735196740873,0,61.8344789661732,63.1563894120123,63.9865069804195,65.7118090892436,0.620892476738424,FALSE,0.698735196740873,FALSE,0.0893651537437754,-0.2081924821904,0.476772307711855
"5862",0.66,0.74,0.83,0.424050541639828,0.723632022474028,0,61.6437748284937,63.0857166393297,63.9615666581663,65.7279998514897,0.424050541639828,FALSE,0.723632022474028,FALSE,-0.0226360707929214,-0.247088805105616,0.501528824907744
"5863",0.63,0.7,0.78,0.50703176878042,0.924389812356341,0,62.1509238855799,63.3601224338404,64.0817982887513,65.5138143518981,0.50703176878042,FALSE,0.924389812356341,FALSE,0.412238405452254,-0.0595784642056469,0.174028061006334
"5864",0.65,0.76,0.81,0.176238920094802,0.901183436074069,0,60.5337151316512,62.3194439291996,63.303641161328,65.0818724563977,0.390152950890991,TRUE,0.901183436074069,FALSE,-1.23701437527801,-1.27317348514039,-0.486433552908718
"5865",0.6,0.72,0.82,0.603910766615541,0.692756808383079,0,61.7291855076554,63.0802151794997,63.9277937121427,65.687397218229,0.603910766615541,FALSE,0.692756808383079,FALSE,-0.0313547076074347,-0.299760274262826,0.439445287811866
"5866",0.66,0.73,0.84,0.349394189102804,0.971621038252108,0,60.6567198150334,62.4186948600732,63.3642335485236,65.0333636211694,0.38969356044926,TRUE,0.971621038252108,FALSE,-1.07972288419466,-1.17867506468556,-0.560606083838847
"5867",0.66,0.73,0.85,0.386890915741937,0.769716632576034,0,60.417593053539,62.2325467681572,63.2796374378429,65.2625791744733,0.38969356044926,TRUE,0.769716632576034,FALSE,-1.37472778421998,-1.31060911128676,-0.210123586432268
"5868",0.66,0.77,0.76,0.391837311790289,0.799716824933482,0,61.2497030023345,62.801121518629,63.698791203288,65.4313118236918,0.391837311790289,FALSE,0.799716824933482,FALSE,-0.473658449082474,-0.656907044154723,0.0478774062566316
"5869",0.66,0.75,0.79,0.681270534771605,0.853455901558352,0,62.1298696852356,63.2390798618287,63.9325391928731,65.3671526689931,0.681270534771605,FALSE,0.853455901558352,FALSE,0.220411825402102,-0.292359337378181,-0.0502252767689038
"5870",0.68,0.77,0.78,0.539830103281235,0.820878541594674,0,61.7590894325445,63.0223479934466,63.7966632323866,65.3677720438843,0.539830103281235,FALSE,0.820878541594674,FALSE,-0.123061817041805,-0.504268196527412,-0.0492782203603394
"5871",0.68,0.73,0.78,0.787982767253909,0.775362224346807,0,62.1514349071468,63.2978841958481,64.0192300868067,65.521764681855,0.787982767253909,FALSE,0.775362224346807,FALSE,0.313604113863896,-0.157158317519144,0.186184528830207
"5872",0.63,0.75,0.81,0.383688712758684,0.953498386047039,0,60.5106577039722,62.3435309434385,63.3386740377296,65.0934231880672,0.391033614142256,TRUE,0.953498386047039,FALSE,-1.19884161103253,-1.21853705906183,-0.468771883689231
"5873",0.61,0.76,0.81,0.433934771485333,0.824841320451984,0,62.0592882738038,63.3361075446401,64.1049270982969,65.6475054575341,0.433934771485333,FALSE,0.824841320451984,FALSE,0.374179943962133,-0.023507332662296,0.378448711825846
"5874",0.66,0.78,0.78,0.623420669259329,0.886167379197283,0,62.2779568078385,63.4074524974252,64.1057298348473,65.5342535203344,0.623420669259329,FALSE,0.886167379197283,FALSE,0.48724643015082,-0.0222554041683145,0.205280612132127
"5875",0.66,0.7,0.85,0.392398394983932,0.836929116726287,0,61.6210044299395,62.9783323138166,63.7742660838039,65.3389705262909,0.392398394983932,FALSE,0.836929116726287,FALSE,-0.192817252271576,-0.539198247342644,-0.0933172380872626
"5876",0.66,0.77,0.78,0.479921889436944,0.815093611749088,0,61.9071343140704,63.2144428156237,64.0058921370417,65.5960263058577,0.479921889436944,FALSE,0.815093611749088,FALSE,0.181367378167575,-0.177959861132708,0.299734412626431
"5877",0.65,0.74,0.8,0.655078586664168,0.66996285112616,0,61.5817679598738,62.923132027949,63.7670884948083,65.5248855836398,0.655078586664168,FALSE,0.66996285112616,FALSE,-0.280297895484921,-0.550392241409431,0.1909565499079
"5878",0.62,0.7,0.79,0.601122181443053,1.07490022726748,0,62.3116618302015,63.3410004645591,63.9575508579344,65.184560553886,0.601122181443053,FALSE,1.07490022726748,FALSE,0.381934175212441,-0.253351749946379,-0.329418113324166
"5879",0.63,0.72,0.82,0.611364946504635,0.747357771892431,0,61.9631416490091,63.2441410389258,64.0451247887823,65.7020333488191,0.611364946504635,FALSE,0.747357771892431,FALSE,0.228432708281723,-0.116773567089388,0.461824692383936
"5880",0.64,0.7,0.81,0.446709530028244,0.879575812363737,0,62.0303798682538,63.3749602965059,64.1629975246416,65.7026889885538,0.446709530028244,FALSE,0.879575812363737,FALSE,0.43575324327398,0.0670578986925058,0.462827199623477
"5881",0.65,0.66,0.8,0.519080631111719,0.893489261825078,0,61.9165801866642,63.1208581840178,63.8479637491531,65.3053208049529,0.519080631111719,FALSE,0.893489261825078,FALSE,0.0330557591407356,-0.424261152287801,-0.14476941138697
"5882",0.65,0.74,0.78,0.550546171278571,0.731276668168014,0,61.9165175013056,63.2331972857449,64.0532941747642,65.7436625957851,0.550546171278571,FALSE,0.731276668168014,FALSE,0.211089200863571,-0.104032790448846,0.525477975206626
"5883",0.67,0.66,0.82,0.518557678183986,0.746621680367421,0,61.5907558603295,62.9338189863023,63.7633376295938,65.4589340132083,0.518557678183986,FALSE,0.746621680367421,FALSE,-0.263361352928269,-0.556242000009744,0.0901131700433388
"5884",0.67,0.73,0.76,0.472800176613646,0.863514507225747,0,61.8424038851352,63.1211452805828,63.8858549230475,65.4068474616811,0.472800176613646,FALSE,0.863514507225747,FALSE,0.0335107457730816,-0.365166994623364,0.0104701248946552
"5885",0.63,0.67,0.77,0.587775619768289,0.880107557059798,0,62.1302257336373,63.3209714555581,64.0509273594275,65.5311445754448,0.587775619768289,FALSE,0.880107557059798,FALSE,0.35019248107461,-0.107724018360084,0.200526873768818
"5886",0.68,0.72,0.81,0.526051029795723,0.822066533854258,0,61.9634778148784,63.2097029984681,63.9733432623685,65.523752917714,0.526051029795723,FALSE,0.822066533854258,FALSE,0.17385578204141,-0.228722298239967,0.189224644822631
"5887",0.68,0.68,0.82,0.518226642503099,0.907045028762485,0,62.1009921673544,63.3011441465538,64.023355695812,65.4665973060559,0.518226642503099,FALSE,0.907045028762485,FALSE,0.318770438278585,-0.15072411757324,0.101830743204692
"5888",0.6,0.76,0.79,0.472186782050204,0.850832985717999,0,61.8100318891651,63.1031634986129,63.877910431376,65.4208974850417,0.472186782050204,FALSE,0.850832985717999,FALSE,0.00501346848318877,-0.377557031540821,0.0319533410422907
"5889",0.63,0.69,0.76,0.502567278585805,0.864692604119226,0,61.857679847903,63.0998398273815,63.8500817777602,65.3543378332596,0.502567278585805,FALSE,0.864692604119226,FALSE,-0.000253839331967792,-0.420957926138204,-0.0698198268201825
"5890",0.7,0.72,0.79,0.564669293470996,0.651591048174548,0,61.5658207518089,62.9854795492227,63.8764650490559,65.7270769052215,0.564669293470996,FALSE,0.651591048174548,FALSE,-0.18149041327617,-0.379811214822324,0.500117592081744
"5891",0.63,0.7,0.82,0.508120758668608,0.884022121269397,0,62.0010666013433,63.2434925005715,63.9904813136789,65.4811688685382,0.508120758668608,FALSE,0.884022121269397,FALSE,0.227404913742491,-0.201994208236251,0.124111419783158
"5892",0.62,0.74,0.83,0.481317578981309,0.994146746737306,0,62.0768238917467,63.2459487094536,63.929890820438,65.2686205011339,0.481317578981309,FALSE,0.994146746737306,FALSE,0.231297479324245,-0.296489674925196,-0.20088608389307
"5893",0.6,0.7,0.78,0.274960073284695,0.924551869630206,0,60.3193237581641,62.1733030850977,63.1931919701249,65.0091956529044,0.39226913777886,TRUE,0.924551869630206,FALSE,-1.46861634691335,-1.44542737036035,-0.59756016375469
"5894",0.6,0.75,0.82,0.459268348006844,0.796002961913303,0,61.8398779292727,63.1489997128311,63.9435856213586,65.5456641343246,0.459268348006844,FALSE,0.796002961913303,FALSE,0.0776540615389142,-0.275131594886825,0.22272803413546
"5895",0.69,0.73,0.76,0.708134328119325,0.736170267986261,0,61.9997063089429,63.2258777793717,63.9972408680794,65.6035993385835,0.708134328119325,FALSE,0.736170267986261,FALSE,0.199489349241916,-0.191452170805703,0.311313973369246
"5896",0.64,0.68,0.83,0.430145747106867,0.95848151267525,0,61.9528104734638,63.19680898486,63.9146933377281,65.3079138514708,0.430145747106867,FALSE,0.95848151267525,FALSE,0.1534215290966,-0.320191301110342,-0.14080450845442
"5897",0.6,0.75,0.81,0.341741322321899,0.853829304920439,0,60.2547429462658,62.1173374259616,63.1669033091612,65.0868536286204,0.39226913777886,TRUE,0.853829304920439,FALSE,-1.55730994300861,-1.48642652969249,-0.478817081620122
"5898",0.59,0.66,0.83,0.367940013184865,0.982431136158351,0,60.3504843579571,62.2574345754986,63.2935458492421,65.0899428389344,0.392660462859531,TRUE,0.982431136158351,FALSE,-1.33528593423362,-1.28891788951641,-0.474093518448887
"5899",0.66,0.68,0.81,0.501141362825861,0.993393063887628,0,62.1210472077148,63.2694597135973,63.9466947411234,65.2799229476228,0.501141362825861,FALSE,0.993393063887628,FALSE,0.268557390803948,-0.270282686956604,-0.183604055622583
"5900",0.66,0.75,0.81,0.616178469866055,0.976412284670872,0,62.3207800949232,63.3526755369513,63.986121176669,65.2752580920192,0.616178469866055,FALSE,0.976412284670872,FALSE,0.40043666711774,-0.208794172381443,-0.190736862355972
"5901",0.68,0.69,0.8,0.544870974173736,0.928843306849243,0,62.1937980061587,63.3532280648894,64.0537387527879,65.4581613154829,0.544870974173736,FALSE,0.928843306849243,FALSE,0.401312305688373,-0.103339437323941,0.0889316750503145
"5902",0.66,0.78,0.79,0.736164957967793,0.804078997228224,0,62.0686762522355,63.2084353371374,63.9247815048912,65.4150192388747,0.736164957967793,FALSE,0.804078997228224,FALSE,0.171846810043357,-0.30445803978288,0.0229651970560512
"5903",0.68,0.7,0.91,0.158699212999899,0.826718679774308,0,60.5186898331267,62.2443231961581,63.2200860305933,65.0435671553436,0.388732789897494,TRUE,0.826718679774308,FALSE,-1.35606466535956,-1.40348404461431,-0.545004349627561
"5904",0.68,0.72,0.77,0.587017700681548,0.801140699063033,0,62.0071610099976,63.2385343942335,64.0026831285448,65.5715890071666,0.587017700681548,FALSE,0.801140699063033,FALSE,0.219547375964358,-0.182964553111624,0.262368512487116
"5905",0.66,0.76,0.8,0.414234988718816,0.97235140226534,0,62.0824601434416,63.2657248755223,63.9518952866191,65.2936341586084,0.414234988718816,FALSE,0.97235140226534,FALSE,0.262638471509137,-0.26217204207879,-0.162638901210474
"5906",0.66,0.76,0.78,0.485921127511832,0.755730654719918,0,61.4820485647067,62.9065202809042,63.7744683664915,65.523764702335,0.485921127511832,FALSE,0.755730654719918,FALSE,-0.306623960532202,-0.538882772159244,0.189242664120766
"5907",0.71,0.72,0.79,0.573315840089348,0.780330203693327,0,61.7844333379907,63.0331555225488,63.8091362995742,65.4049019678171,0.573315840089348,FALSE,0.780330203693327,FALSE,-0.105934195643704,-0.484815502847504,0.00749536363465186
"5908",0.61,0.75,0.83,0.471786937665817,0.898522666448003,0,62.093672764444,63.3064041212495,64.0310074760485,65.4739480863219,0.471786937665817,FALSE,0.898522666448003,FALSE,0.327106372820203,-0.138790586324843,0.113070468382054
"5909",0.69,0.76,0.8,0.550338551228228,0.849957015185885,0,61.8254451614366,63.0385510486862,63.7818178132031,65.290097821376,0.550338551228228,FALSE,0.849957015185885,FALSE,-0.0973834410677945,-0.527420752958436,-0.168046144684989
"5910",0.65,0.76,0.82,0.509531526417891,0.80624044240134,0,61.8734817391899,63.1605876559092,63.9471429418285,65.5398227470531,0.509531526417891,FALSE,0.80624044240134,FALSE,0.0960184721223381,-0.269583683985443,0.213796249316671
"5911",0.66,0.71,0.84,0.458481473312705,1.07005605563038,0,62.2249062291527,63.3427979639129,63.9844116995558,65.2270242795178,0.458481473312705,FALSE,1.07005605563038,FALSE,0.384782827120352,-0.211460231510011,-0.264488869238772
"5912",0.63,0.72,0.79,0.467044253181509,0.871865870818131,0,61.8848545437477,63.2052335011371,63.9874651560652,65.5286286503413,0.467044253181509,FALSE,0.871865870818131,FALSE,0.166772585003396,-0.20669813464563,0.196679893488245
"5913",0.65,0.7,0.81,0.52046188702127,0.989872752099732,0,62.1219059938235,63.256807464873,63.9307913744628,65.2642560743078,0.52046188702127,FALSE,0.989872752099732,FALSE,0.248506283475466,-0.295085192665646,-0.207559519407072
"5914",0.63,0.64,0.82,0.401323991271974,0.983075195958407,0,62.0488559105422,63.3843725293909,64.128611501271,65.53466866115,0.401323991271974,FALSE,0.983075195958407,FALSE,0.450669618686099,0.0134302889441754,0.205915384021323
"5915",0.66,0.76,0.78,0.394963716453418,0.635942629860934,0,61.378809893318,62.9838196598803,63.9660618145492,65.9593184048913,0.394963716453418,FALSE,0.635942629860934,FALSE,-0.184120982757105,-0.240078268014312,0.855226918793994
"5916",0.55,0.72,0.83,0.303280973694803,1.01053856823505,0,60.1561911735074,62.0815790743821,63.1240563875662,64.9108767011503,0.394135746901782,TRUE,1.01053856823505,FALSE,-1.61397927990151,-1.55324955151871,-0.747894952369601
"5917",0.67,0.73,0.76,0.659977756762215,0.804909491636388,0,62.1229033042045,63.2920656328578,64.0239675471142,65.5400783497762,0.659977756762215,FALSE,0.804909491636388,FALSE,0.304382936383209,-0.149769889091961,0.214187079168463
"5918",0.64,0.73,0.76,0.604558154271026,0.804517108965027,0,62.10004354222,63.2976058166604,64.0434087479088,65.580421071283,0.604558154271026,FALSE,0.804517108965027,FALSE,0.313162942409485,-0.119449862899527,0.275873197680352
"5919",0.69,0.73,0.8,0.627023947999038,0.787545718686907,0,61.9644621428435,63.1739946991673,63.9297246296349,65.4921242424681,0.627023947999038,FALSE,0.787545718686907,FALSE,0.117265767301586,-0.296748862079115,0.140862756067457
"5920",0.65,0.69,0.77,0.578498377527625,0.80934607277276,0,61.9177340151825,63.1588706843401,63.9266356028468,65.4978113758304,0.578498377527625,FALSE,0.80934607277276,FALSE,0.0932974395247675,-0.301566433489111,0.149558678639717
"5921",0.66,0.7,0.83,0.439806219295614,1.04145515268014,0,62.0712714855515,63.2256976254533,63.8864435361047,65.1640976885757,0.439806219295614,FALSE,1.04145515268014,FALSE,0.19920384382454,-0.364249007946436,-0.360706898202311
"5922",0.67,0.74,0.76,0.630261921048819,0.867594645057231,0,62.0227987666529,63.1674500778629,63.8769903491353,65.3321004834049,0.630261921048819,FALSE,0.867594645057231,FALSE,0.106893942730452,-0.378991969533219,-0.103821890818138
"5923",0.62,0.77,0.8,0.328443623786663,0.852416110694072,0,60.3360216832573,62.1695797378656,63.2006203007891,65.0909261579893,0.391456248802829,TRUE,0.852416110694072,FALSE,-1.47451705568058,-1.43384232565636,-0.472589972493388
"5924",0.65,0.77,0.8,0.606342343809016,0.857045570948324,0,62.1491277193202,63.3189087181964,64.0422270924654,65.5220648516324,0.606342343809016,FALSE,0.857045570948324,FALSE,0.346923483670946,-0.121292744127565,0.186643504025101
"5925",0.62,0.72,0.81,0.478099425312118,0.830206866463016,0,61.8897584096079,63.2238086602727,64.0250213670151,65.6216110835579,0.478099425312118,FALSE,0.830206866463016,FALSE,0.196210238150024,-0.148126377081841,0.338854867825475
"5926",0.65,0.71,0.82,0.465112946564575,0.90163591675482,0,61.957375846389,63.2233558947787,63.9714816882683,65.4454266066824,0.465112946564575,FALSE,0.90163591675482,FALSE,0.195492701709437,-0.231625564147969,0.0694596432452128
"5927",0.68,0.73,0.81,0.567313294955159,0.791260369004022,0,61.787853118471,63.0166373869149,63.7795848133712,65.3476781674255,0.567313294955159,FALSE,0.791260369004022,FALSE,-0.132111906632443,-0.530903285447313,-0.0800028021016264
"5928",0.64,0.77,0.79,0.623297948085202,0.752365814964225,0,61.9447431724988,63.1888618437085,63.9682151152451,65.5838160868711,0.623297948085202,FALSE,0.752365814964225,FALSE,0.14082701063156,-0.236720032368789,0.281064353013856
"5929",0.67,0.75,0.79,0.320316521440247,0.848734121709137,0,60.5512205134376,62.3091637661959,63.2952249023422,65.1168964892149,0.389220454852593,TRUE,0.848734121709137,FALSE,-1.25330623423788,-1.28629927894237,-0.432879985909912
"5930",0.64,0.77,0.76,0.398843702556005,0.735017745435796,0,61.5403138371826,63.0265725251904,63.9165183901668,65.6897924917024,0.398843702556005,FALSE,0.735017745435796,FALSE,-0.116366838050156,-0.317344993501533,0.443107785477654
"5931",0.65,0.7,0.81,0.471642037163954,0.928530129819369,0,62.0167626291129,63.2368558500773,63.9578697249223,65.3798469526167,0.471642037163954,FALSE,0.928530129819369,FALSE,0.216887242594843,-0.252854452710065,-0.0308150571609705
"5932",0.66,0.73,0.85,0.329659996476207,0.804093411169345,0,60.3932553553436,62.1553858454854,63.1599905420576,65.0465745956105,0.38969356044926,TRUE,0.804093411169345,FALSE,-1.49701133837502,-1.49720751394638,-0.540405817109345
"5933",0.67,0.76,0.82,0.437012456568635,0.85478838139572,0,61.7204000938226,62.986601737531,63.7427976952525,65.2497161060143,0.437012456568635,FALSE,0.85478838139572,FALSE,-0.179711984895333,-0.588275584447062,-0.229791886828246
"5934",0.67,0.73,0.83,0.470961073875122,0.972206209450808,0,62.1511508137526,63.3325831413465,64.0255919594706,65.3857807546295,0.470961073875122,FALSE,0.972206209450808,FALSE,0.368594518774104,-0.147236494899276,-0.0217419653983148
"5935",0.64,0.78,0.81,0.630278998432691,0.825466745855617,0,62.1229654504933,63.2788803598003,63.9999039142053,65.4883251591797,0.630278998432691,FALSE,0.825466745855617,FALSE,0.283487099525089,-0.187298948525666,0.13505376021357
"5936",0.68,0.71,0.8,0.526488944963118,0.911670217493432,0,62.1010345161652,63.2753140621302,63.9845905095448,65.4072057678351,0.526488944963118,FALSE,0.911670217493432,FALSE,0.277835280713535,-0.211181363779202,0.0110179936316559
"5937",0.61,0.7,0.79,0.488058910485193,0.819238973412832,0,61.840313936491,63.1561598203514,63.9521037719914,65.5487669877594,0.488058910485193,FALSE,0.819238973412832,FALSE,0.0890013000814978,-0.26184689333843,0.227472458347665
"5938",0.69,0.72,0.88,0.269445176825788,0.90774045585936,0,60.7881492590733,62.5386524036466,63.4988501863516,65.235386431789,0.388229640954315,TRUE,0.90774045585936,FALSE,-0.889615842081514,-0.968730214673192,-0.25170270368656
"5939",0.66,0.74,0.81,0.424057084877425,0.990878665459703,0,61.9991182651258,63.2592329414005,63.9744685327121,65.3449274087298,0.424057084877425,FALSE,0.990878665459703,FALSE,0.252350144850255,-0.226967353848881,-0.0842088551532598
"5940",0.63,0.77,0.82,0.238592280524496,0.920170083394575,0,60.4651208825072,62.2854805469279,63.2844902388544,65.0708194782524,0.391033614142256,TRUE,0.920170083394575,FALSE,-1.29083906984492,-1.30304080028952,-0.503334131112498
"5941",0.64,0.75,0.77,0.684518667479609,0.911304155313949,0,62.3034263905066,63.3507381842612,64.0036243447058,65.3506988933239,0.684518667479609,FALSE,0.911304155313949,FALSE,0.397366377593053,-0.181496655168778,-0.0753839551621845
"5942",0.62,0.74,0.78,0.652271992393913,0.869185159944662,0,62.2845178822178,63.3943687074214,64.0854217008757,65.5093600315065,0.652271992393913,FALSE,0.869185159944662,FALSE,0.466511422220928,-0.0539274783598471,0.167217173557401
"5943",0.63,0.75,0.79,0.385076848970037,0.812100706126504,0,60.3297317148147,62.1587834978577,63.2006485881055,65.1409910184816,0.391033614142256,TRUE,0.812100706126504,FALSE,-1.49162678627947,-1.43379820944241,-0.396038198040332
"5944",0.66,0.7,0.77,0.542431563029352,0.659786585925752,0,61.5392867749049,62.9645064984155,63.8568317273666,65.7055290097805,0.542431563029352,FALSE,0.659786585925752,FALSE,-0.214728211702839,-0.410430868111956,0.467169739725578
"5945",0.61,0.74,0.8,0.39186740354724,0.825737330907444,0,60.2508047861787,62.0950611137985,63.1423028993108,65.0810530038879,0.391867904688776,TRUE,0.825737330907444,FALSE,-1.59261313185658,-1.5247927334516,-0.487686538397668
"5946",0.63,0.71,0.84,0.47392466358967,0.792677322606318,0,61.7114657260868,63.0469088222035,63.857220678349,65.4883497926957,0.47392466358967,FALSE,0.792677322606318,FALSE,-0.0841381581561401,-0.409824269574307,0.135091426140184
"5947",0.62,0.63,0.79,0.483786785827813,0.910632443414537,0,62.0047629134621,63.2766793984635,64.0287468186178,65.5080453320494,0.483786785827813,FALSE,0.910632443414537,FALSE,0.279999046693421,-0.142316252935367,0.165206929739122
"5948",0.65,0.73,0.81,0.455521203224997,0.849685555721276,0,61.8251143543374,63.1540944743074,63.9440867713008,65.5067458415553,0.455521203224997,FALSE,0.849685555721276,FALSE,0.0857281684744929,-0.274350013567141,0.163219941216112
"5949",0.62,0.73,0.8,0.626715668112222,0.8439003964211,0,62.0507140962985,63.2163215744792,63.9403739778178,65.4283393081452,0.626715668112222,FALSE,0.8439003964211,FALSE,0.184344809000341,-0.280140396416337,0.0433322754513855
"5950",0.62,0.77,0.79,0.507111753050029,0.831669130114946,0,62.0053372565238,63.2433411760286,63.9990203063668,65.5290755400598,0.507111753050029,FALSE,0.831669130114946,FALSE,0.227165096717205,-0.188677001923251,0.197363211100636
"5951",0.64,0.76,0.84,0.527280188953397,0.837288808498805,0,61.9793417018541,63.1908573832028,63.9336416551723,65.4433883292698,0.527280188953397,FALSE,0.837288808498805,FALSE,0.14398951379208,-0.290639963861057,0.0663430111158846
"5952",0.67,0.72,0.81,0.423251007456864,0.918277903401159,0,61.8946250689336,63.1589734741676,63.8952875422328,65.3346039690417,0.423251007456864,FALSE,0.918277903401159,FALSE,0.0934603394098612,-0.350456110054959,-0.0999939311288946
"5953",0.68,0.72,0.82,0.475183403537061,0.995223288236423,0,62.1904545673639,63.3492160367793,64.0273608439358,65.3565073303946,0.475183403537061,FALSE,0.995223288236423,FALSE,0.394954099491728,-0.144477785502443,-0.0665025529134979
"5954",0.66,0.7,0.8,0.485497868107124,0.765006537549571,0,61.6083516804393,62.9543739932704,63.7781347313662,65.4485912392782,0.485497868107124,FALSE,0.765006537549571,FALSE,-0.230786064547646,-0.533164798243611,0.0742985310063934
"5955",0.71,0.79,0.81,0.575464590413164,0.897168680219285,0,62.1419309135592,63.2643698553686,63.9540632613574,65.358573885429,0.575464590413164,FALSE,0.897168680219285,FALSE,0.260491054466807,-0.258790921151902,-0.0633426828303122
"5956",0.64,0.71,0.77,0.44036038707617,0.766338732453279,0,61.6240334998754,63.0451385441409,63.9006825475536,65.6106869346622,0.44036038707617,FALSE,0.766338732453279,FALSE,-0.0869436701411433,-0.34204219034064,0.322151276241949
"5957",0.61,0.81,0.78,0.506239463104812,0.879126742807037,0,62.1518814465551,63.321586952259,64.0333293418785,65.4721408612174,0.506239463104812,FALSE,0.879126742807037,FALSE,0.351167911662433,-0.135169460576205,0.110307127243675
"5958",0.62,0.75,0.79,0.104231332589512,0.92375776815618,0,60.4112685404117,62.2373332997432,63.2391024957185,65.0271780103442,0.391456248802829,TRUE,0.92375776815618,FALSE,-1.36714215571597,-1.37382642589136,-0.570064204366717
"5959",0.62,0.79,0.85,0.271574768934438,0.863592965587804,0,60.3478213833976,62.1789507936398,63.2046331112252,65.0773908310836,0.391456248802829,TRUE,0.863592965587804,FALSE,-1.45966593717941,-1.42758404362881,-0.493286191003606
