"","alpha1","beta1","ccf_last1","gamma1_obs","gamma2_obs","gamma3_obs","gamma1","gamma2","gamma3","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r_tp3","r1_tp1","r1_tp2","r1_tp3","t_BD"
"5451",0.71,0.77,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.626442448223887,0.770625562715263,0.488681408453631,23.8807241352314,6.28366029119741,32.8356155735712,30.1643844264288,0.626442448223887,0.626442448223887,0.626442448223887,0.770625562715263,0.770625562715263,0.770625562715263,32.764187540754
"5452",0.71,0.73,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.726591022277078,0.821767863612118,0.532747137919063,14.6531124137436,17.6253469384393,30.7215406478171,32.2784593521829,0.726591022277078,0.726591022277078,0.726591022277078,0.821767863612118,0.821767863612118,0.821767863612118,30.7189017096044
"5453",0.66,0.74,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.336381815627136,0.925477247698474,0.463129352558815,17.779060905307,18.1202160449523,27.1007230497407,35.8992769502593,0.38969356044926,0.388077888060863,0.391890689750288,0.925477247698474,0.925477247698474,0.925477247698474,27.1864167590926
"5454",0.69,0.72,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.460354586186734,0.927200382517015,0.498850679016947,23.0257608159445,12.9233021422154,27.0509370418402,35.9490629581598,0.460354586186734,0.460354586186734,0.460354586186734,0.927200382517015,0.927200382517015,0.927200382517015,27.1836488436901
"5455",0.69,0.73,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.820160558290784,0.76843368560459,0.52447722522243,14.5790546096055,15.5534564343852,32.8674889560093,30.1325110439907,0.820160558290784,0.820160558290784,0.820160558290784,0.76843368560459,0.76843368560459,0.76843368560459,32.8207453007813
"5456",0.65,0.75,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.265164314308042,0.833303351284897,0.434702066193386,23.6946473427118,9.24086031261906,30.0644923446691,32.9355076553309,0.390152950890991,0.387466211311748,0.392764671613285,0.833303351284897,0.833303351284897,0.833303351284897,30.1863181465825
"5457",0.64,0.69,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.480587797489397,0.902022583156963,0.486043619811891,18.0048658467148,17.2701680111795,27.7249661421057,35.2750338578943,0.480587797489397,0.480587797489397,0.480587797489397,0.902022583156963,0.902022583156963,0.902022583156963,27.8618123692839
"5458",0.67,0.77,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.270419252604149,0.899700371282241,0.461208039734587,14.0578530531491,21.1244271231768,27.817719823674,35.182280176326,0.389220454852593,0.386165811920933,0.391890689750288,0.899700371282241,0.899700371282241,0.899700371282241,27.9849008910727
"5459",0.63,0.73,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.525472688211065,0.92203183919289,0.515469914441191,29.5117053702702,6.38069182781356,27.1076028019163,35.8923971980837,0.525472688211065,0.525472688211065,0.525472688211065,0.92203183919289,0.92203183919289,0.92203183919289,27.2379256492795
"5460",0.62,0.74,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.738526275927189,0.935348565878649,0.583740160497478,20.7845112499302,15.5223492847627,26.693139465307,36.306860534693,0.738526275927189,0.738526275927189,0.738526275927189,0.935348565878649,0.935348565878649,0.935348565878649,26.8316043705202
"5461",0.6,0.73,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.320588884200472,0.731527767928428,0.398822636371719,10.7366216042938,17.8148647166285,34.4485136790777,28.5514863209223,0.39226913777886,0.388666477081182,0.390963707765328,0.731527767928428,0.731527767928428,0.731527767928428,34.2905574127374
"5462",0.62,0.77,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.350211872027236,0.888730524621458,0.454519904149624,11.7607908484893,23.0296100492424,28.2095991022683,34.7904008977317,0.391456248802829,0.386165811920933,0.390963707765328,0.888730524621458,0.888730524621458,0.888730524621458,28.2442920287977
"5463",0.64,0.76,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.24496075431141,0.827588043145477,0.43192893490539,5.84712786606632,26.9601577279926,30.1927144059411,32.8072855940589,0.390599399020416,0.386829561366017,0.393591387534849,0.827588043145477,0.827588043145477,0.827588043145477,30.3767407310863
"5464",0.68,0.73,0.86,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.405618525799772,0.957614112719911,0.487554804169812,19.8770569051029,17.182665126272,25.9402779686251,37.0597220313749,0.405618525799772,0.405618525799772,0.405618525799772,0.957614112719911,0.957614112719911,0.957614112719911,26.3018778640359
"5465",0.64,0.75,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.623008995488831,0.829507704484058,0.512781605847105,9.5796092893758,22.9666527820053,30.4537379286189,32.5462620713811,0.623008995488831,0.623008995488831,0.623008995488831,0.829507704484058,0.829507704484058,0.829507704484058,30.3062109209457
"5466",0.64,0.7,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.480066827438288,0.945417113168032,0.49894143101773,31.7625803346394,4.82570368696716,26.4117159783934,36.5882840216066,0.480066827438288,0.480066827438288,0.480066827438288,0.945417113168032,0.945417113168032,0.945417113168032,26.5783685970882
"5467",0.64,0.71,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.498866917281095,0.827049772261404,0.471268787530889,5.16025149718919,27.6210608888875,30.2186876139233,32.7813123860767,0.498866917281095,0.498866917281095,0.498866917281095,0.827049772261404,0.827049772261404,0.827049772261404,30.3965759849334
"5468",0.65,0.74,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.34897162506911,0.936064247652419,0.45620544761759,9.00102380380562,27.3744728192271,26.6245033769673,36.3754966230327,0.390152950890991,0.388077888060863,0.395833030871116,0.936064247652419,0.936064247652419,0.936064247652419,26.8614938001553
"5469",0.67,0.72,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.511873193987981,1.03768369628709,0.549034351506709,31.113619869473,8.0480497359418,23.8383303945852,39.1616696054148,0.511873193987981,0.511873193987981,0.511873193987981,1.03768369628709,1.03768369628709,1.03768369628709,24.250383309995
"5470",0.64,0.8,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.445528326330164,0.797339481026478,0.45047144173049,2.57530371680199,28.8290093775884,31.5956869056096,31.4043130943904,0.445528326330164,0.445528326330164,0.445528326330164,0.797339481026478,0.797339481026478,0.797339481026478,31.5329328012471
"5471",0.65,0.73,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.561063780025661,0.97387894222241,0.544654859552167,28.339649165285,9.02145240602809,25.6388984286869,37.3611015713131,0.561063780025661,0.561063780025661,0.561063780025661,0.97387894222241,0.97387894222241,0.97387894222241,25.8146073659164
"5472",0.63,0.72,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.447473737829217,1.03467612652778,0.520798975055068,29.7917979677338,9.18852219201095,24.0196798402552,38.9803201597448,0.447473737829217,0.447473737829217,0.447473737829217,1.03467612652778,1.03467612652778,1.03467612652778,24.2616695310374
"5473",0.67,0.74,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.583038636328392,0.829048918595753,0.502063306338,24.1494174905509,8.51741685449732,30.3331656549518,32.6668343450482,0.583038636328392,0.583038636328392,0.583038636328392,0.829048918595753,0.829048918595753,0.829048918595753,30.3782928876165
"5474",0.64,0.74,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.576358759398894,0.931433665718128,0.535537084876854,12.4648816440395,23.6467085814872,26.8884097744733,36.1115902255267,0.576358759398894,0.576358759398894,0.576358759398894,0.931433665718128,0.931433665718128,0.931433665718128,26.9788861852504
"5475",0.67,0.74,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.505286175077268,0.702853009616207,0.43095996424618,3.17024089430204,23.827371082268,36.0023880234299,26.9976119765701,0.505286175077268,0.505286175077268,0.505286175077268,0.702853009616207,0.702853009616207,0.702853009616207,35.8506118824485
"5476",0.62,0.77,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.487098911587013,0.846840454610077,0.481998926014606,12.3823854819066,20.9576414868769,29.6599730312165,33.3400269687835,0.487098911587013,0.487098911587013,0.487098911587013,0.846840454610077,0.846840454610077,0.846840454610077,29.6463794834601
"5477",0.67,0.76,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.409701071333588,0.826991960002455,0.449012953644751,8.75831224202629,23.8760357963475,30.3656519616262,32.6343480383738,0.409701071333588,0.409701071333588,0.409701071333588,0.826991960002455,0.826991960002455,0.826991960002455,30.4541008633845
"5478",0.6,0.75,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.14068558510798,0.871130314594708,0.433995942319293,4.47148085839089,29.7423123985719,28.7862067430372,34.2137932569628,0.39226913777886,0.387466211311748,0.396512721430303,0.871130314594708,0.871130314594708,0.871130314594708,28.7793160798896
"5479",0.62,0.77,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.277900199992364,0.867018123304362,0.438874664997494,8.27879897953996,25.8463621284425,28.8748388920175,34.1251611079825,0.391456248802829,0.386165811920933,0.395833030871116,0.867018123304362,0.867018123304362,0.867018123304362,28.9541072299296
"5480",0.63,0.74,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.693950718330607,0.921809182340552,0.5660419747907,13.2387652412673,22.7332210542232,27.0280137045096,35.9719862954904,0.693950718330607,0.693950718330607,0.693950718330607,0.921809182340552,0.921809182340552,0.921809182340552,27.2445289426629
"5481",0.64,0.79,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.612270990879033,0.856057426521058,0.521615792290595,5.95836082947435,27.7068984992356,29.33474067129,33.66525932871,0.612270990879033,0.612270990879033,0.612270990879033,0.856057426521058,0.856057426521058,0.856057426521058,29.3631942223696
