"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"4840",0.36,0.46,1,4,5.25656619421988,31.5287765607893,0,0.900853883897387,1.36198887815114,0.205448099142932,1.50551786703718,16.0453074017617,17.4491747312011,17.5508252687989,0.900853883897387,0.900853883897387,1.36198887815114,1.36198887815114,17.4491747312011
"4841",0.33,0.58,1,4,5.25656619421988,31.5287765607893,0,0.570716145772708,1.71622553486997,0.204585445642468,10.6103560280805,10.879658765494,13.5099852064255,21.4900147935745,0.72217422749043,0.718518762927654,1.71622553486997,1.71622553486997,13.5099852064255
"4842",0.33,0.53,1,4,5.25656619421988,31.5287765607893,0,0.695691682913479,1.61605764932076,0.193881310919878,15.1780366648147,5.38843433471911,14.4335290004662,20.5664709995338,0.72217422749043,0.721535067122523,1.61605764932076,1.61605764932076,14.4335290004662
"4843",0.35,0.48,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.44057831302391,0.201742287990019,14.3005751337094,4.29755937119351,16.4018654950971,18.5981345049029,0.841693312209812,0.841693312209812,1.44057831302391,1.44057831302391,16.4018654950971
"4844",0.28,0.48,1,4,5.25656619421988,31.5287765607893,0,0.72805014652046,1.68851559226191,0.190146728817818,11.6699851135847,9.67281476247356,13.6572001239417,21.3427998760583,0.72805014652046,0.72805014652046,1.68851559226191,1.68851559226191,13.6572001239417
"4845",0.35,0.69,1,4,5.25656619421988,31.5287765607893,0,0.266963852102835,1.84380663934542,0.23007019356691,10.4484563943338,12.0406415080502,12.5109020976161,22.4890979023839,0.721341434154477,0.710374959929578,1.84380663934542,1.84380663934542,12.5109020976161
"4846",0.36,0.49,1,4,5.25656619421988,31.5287765607893,0,0.837344535186334,1.43218765773061,0.201692795794541,0.56156285437849,17.9126658994848,16.5257712461367,18.4742287538633,0.837344535186334,0.837344535186334,1.43218765773061,1.43218765773061,16.5257712461367
"4847",0.3,0.3,1,4,5.25656619421988,31.5287765607893,0,1.08963059144782,1.08963059144782,0.210960183067113,6.05584946150557,6.95335974516995,21.9907907933245,13.0092092066755,1.08963059144782,1.08963059144782,1.08963059144782,1.08963059144782,21.9907907933245
"4848",0.31,0.61,1,4,5.25656619421988,31.5287765607893,0,0.455691859817144,1.84172687999023,0.214181042174421,11.160214133283,11.3790813998276,12.4607044668894,22.5392955331106,0.722982523319128,0.716531421223344,1.84172687999023,1.84172687999023,12.4607044668894
"4849",0.36,0.49,1,4,5.25656619421988,31.5287765607893,0,0.837344535186334,1.43218765773061,0.201692795794541,5.63092843442153,12.8433003194417,16.5257712461367,18.4742287538633,0.837344535186334,0.837344535186334,1.43218765773061,1.43218765773061,16.5257712461367
"4850",0.35,0.54,1,4,5.25656619421988,31.5287765607893,0,0.705468509884996,1.57144835264211,0.193657002060392,10.3230904116395,9.75674862291619,14.9201609654443,20.0798390345557,0.721341434154477,0.720958338637113,1.57144835264211,1.57144835264211,14.9201609654443
"4851",0.39,0.5,1,4,5.25656619421988,31.5287765607893,0,0.868685192842077,1.36569876844616,0.204223505018782,10.7958297661467,6.74756235823796,17.4566078756153,17.5433921243847,0.868685192842077,0.868685192842077,1.36569876844616,1.36569876844616,17.4566078756153
"4852",0.36,0.52,1,4,5.25656619421988,31.5287765607893,0,0.769983844279181,1.49821368047595,0.196810996717093,12.1800267227278,7.083747030766,15.7362262465062,19.2637737534938,0.769983844279181,0.769983844279181,1.49821368047595,1.49821368047595,15.7362262465062
"4853",0.25,0.55,1,4,5.25656619421988,31.5287765607893,0,0.522046565041171,1.96569432518589,0.207289669554424,8.54697598925164,14.9752535645667,11.4777704461817,23.5222295538183,0.725273856348505,0.720368933790806,1.96569432518589,1.96569432518589,11.4777704461816
"4854",0.34,0.48,1,4,5.25656619421988,31.5287765607893,0,0.824729454286711,1.47278668732752,0.200332908437753,7.31293025255176,11.6939766872727,15.9930930601755,19.0069069398245,0.824729454286711,0.824729454286711,1.47278668732752,1.47278668732752,15.9930930601755
"4855",0.33,0.5,1,4,5.25656619421988,31.5287765607893,0,0.764442131489129,1.55131441807189,0.195356345172479,2.86701830581531,17.0390666460444,15.0939150481403,19.9060849518597,0.764442131489129,0.764442131489129,1.55131441807189,1.55131441807189,15.0939150481403
"4856",0.33,0.45,1,4,5.25656619421988,31.5287765607893,0,0.870342331271716,1.43424717845209,0.203139949393199,9.40104884987319,9.1595731568227,16.4393779933041,18.5606220066959,0.870342331271716,0.870342331271716,1.43424717845209,1.43424717845209,16.4393779933041
"4857",0.28,0.54,1,4,5.25656619421988,31.5287765607893,0,0.591825344195644,1.81938563188012,0.201602683478999,3.31791950322081,19.1072389678805,12.5748415288987,22.4251584711013,0.724152064798072,0.720958338637113,1.81938563188012,1.81938563188012,12.5748415288987
"4858",0.45,0.51,1,4,5.25656619421988,31.5287765607893,0,0.961282939090217,1.22870075028561,0.208915312329741,7.20842644874852,8.11713617482765,19.6744373764238,15.3255626235762,0.961282939090217,0.961282939090217,1.22870075028561,1.22870075028561,19.6744373764238
"4859",0.45,0.51,1,4,5.25656619421988,31.5287765607893,0,0.961282939090217,1.22870075028561,0.208915312329741,3.53807084974433,11.7874917738318,19.6744373764238,15.3255626235762,0.961282939090217,0.961282939090217,1.22870075028561,1.22870075028561,19.6744373764238
"4860",0.39,0.5,1,4,5.25656619421988,31.5287765607893,0,0.868685192842077,1.36569876844616,0.204223505018782,4.34163287102211,13.2017592533626,17.4566078756153,17.5433921243847,0.868685192842077,0.868685192842077,1.36569876844616,1.36569876844616,17.4566078756153
"4861",0.28,0.48,1,4,5.25656619421988,31.5287765607893,0,0.72805014652046,1.68851559226191,0.190146728817818,8.58596332969503,12.7568365463632,13.6572001239417,21.3427998760583,0.72805014652046,0.72805014652046,1.68851559226191,1.68851559226191,13.6572001239417
"4862",0.35,0.35,1,4,5.25656619421988,31.5287765607893,0,1.08963059144783,1.08963059144782,0.210960183067114,5.39706715939664,7.47067145987312,22.1322613807302,12.8677386192698,1.08963059144783,1.08963059144783,1.08963059144782,1.08963059144782,22.1322613807302
"4863",0.25,0.46,1,4,5.25656619421988,31.5287765607893,0,0.724626072590008,1.76714789324882,0.188671274356415,12.5001434151418,9.57633849138844,12.9235180934698,22.0764819065302,0.725273856348505,0.72525822198587,1.76714789324882,1.76714789324882,12.9235180934698
"4864",0.37,0.62,1,4,5.25656619421988,31.5287765607893,0,0.527909961819875,1.66320444967101,0.208862208689065,4.37506159258132,16.5711693405966,14.0537690668221,20.9462309331779,0.720482611854282,0.71583484073519,1.66320444967101,1.66320444967101,14.0537690668221
"4865",0.31,0.56,1,4,5.25656619421988,31.5287765607893,0,0.58972295736005,1.74670224283671,0.202507829072555,11.2273476894757,10.558437523439,13.2142147870853,21.7857852129147,0.722982523319128,0.719766282789142,1.74670224283671,1.74670224283671,13.2142147870853
"4866",0.31,0.47,1,4,5.25656619421988,31.5287765607893,0,0.796503268064336,1.55203103280884,0.197337163755334,3.44618549339148,16.5077934579154,15.0460210486931,19.9539789513069,0.796503268064336,0.796503268064336,1.55203103280884,1.55203103280884,15.0460210486931
"4867",0.32,0.59,1,4,5.25656619421988,31.5287765607893,0,0.527479882034708,1.76941008156559,0.208105585652401,8.16646582640076,13.7888004237007,13.0447337498985,21.9552662501015,0.722581347187741,0.717872542719044,1.76941008156559,1.76941008156559,13.0447337498985
"4868",0.32,0.57,1,4,5.25656619421988,31.5287765607893,0,0.580399936467217,1.73109210815318,0.203541822619096,14.0184388958356,7.61731244143209,13.3642486627323,21.6357513372677,0.722581347187741,0.719149776534792,1.73109210815318,1.73109210815318,13.3642486627323
"4869",0.3,0.43,1,4,5.25656619421988,31.5287765607893,0,0.861359508986929,1.48963362926049,0.201882540256901,7.98860490631148,11.2989180817434,15.7124770119451,19.2875229880549,0.861359508986929,0.861359508986929,1.48963362926049,1.48963362926049,15.7124770119451
"4870",0.31,0.54,1,4,5.25656619421988,31.5287765607893,0,0.639113804660975,1.70629374931352,0.198201120186982,7.58964883366015,13.8502789799218,13.560072186418,21.439927813582,0.722982523319128,0.720958338637113,1.70629374931352,1.70629374931352,13.560072186418
"4871",0.33,0.39,1,4,5.25656619421988,31.5287765607893,0,0.985387530094874,1.27524624107356,0.208893530577034,10.6187133943531,5.71889652063492,18.6623900850119,16.3376099149881,0.985387530094874,0.985387530094874,1.27524624107356,1.27524624107356,18.6623900850119
"4872",0.31,0.41,1,4,5.25656619421988,31.5287765607893,0,0.915664968457224,1.400280438358,0.20544926814751,4.6326454492421,13.5401360388835,16.8272185118744,18.1727814881256,0.915664968457224,0.915664968457224,1.400280438358,1.400280438358,16.8272185118744
"4873",0.21,0.46,1,4,5.25656619421988,31.5287765607893,0,0.666893029333664,1.96087387896523,0.19264129657423,10.9763362484013,12.6031764346045,11.4204873169941,23.5795126830059,0.726701713972323,0.72525822198587,1.96087387896523,1.96087387896523,11.4204873169941
"4874",0.28,0.32,1,4,5.25656619421988,31.5287765607893,0,1.02612124273677,1.23799880547507,0.209958905458024,10.6063855096295,5.26062859022565,19.1329859001448,15.8670140998552,1.02612124273677,1.02612124273677,1.23799880547507,1.23799880547507,19.1329859001448
"4875",0.38,0.43,1,4,5.25656619421988,31.5287765607893,0,0.996204905658335,1.22697943141135,0.209539893797133,5.59081587886199,9.84299445695131,19.5661896641867,15.4338103358133,0.996204905658335,0.996204905658335,1.22697943141135,1.22697943141135,19.5661896641867
"4876",0.33,0.45,1,4,5.25656619421988,31.5287765607893,0,0.870342331271716,1.43424717845209,0.203139949393199,4.58980766388457,13.9708143428113,16.4393779933041,18.5606220066959,0.870342331271716,0.870342331271716,1.43424717845209,1.43424717845209,16.4393779933041
"4877",0.3,0.49,1,4,5.25656619421988,31.5287765607893,0,0.737775469975561,1.63476716527946,0.191880617482882,7.11428071425496,13.691588749154,14.194130536591,20.805869463409,0.737775469975561,0.737775469975561,1.63476716527946,1.63476716527946,14.194130536591
"4878",0.35,0.48,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.44057831302391,0.201742287990019,4.16345185317035,14.4346826517326,16.4018654950971,18.5981345049029,0.841693312209812,0.841693312209812,1.44057831302391,1.44057831302391,16.4018654950971
"4879",0.33,0.42,1,4,5.25656619421988,31.5287765607893,0,0.929353248287221,1.35758843235547,0.20646836754962,7.51737115883168,10.0364819862012,17.4461468549672,17.5538531450328,0.929353248287221,0.929353248287221,1.35758843235547,1.35758843235547,17.4461468549672
"4880",0.31,0.5,1,4,5.25656619421988,31.5287765607893,0,0.731760036815473,1.62078148138449,0.191709422708,11.8196911405598,8.83147236824289,14.3488364911973,20.6511635088027,0.731760036815473,0.731760036815473,1.62078148138449,1.62078148138449,14.3488364911973
"4881",0.26,0.53,1,4,5.25656619421988,31.5287765607893,0,0.58527782312103,1.88095878648188,0.201696493296444,3.95991544864299,18.9617809186174,12.0783036327396,22.9216963672604,0.724904990716954,0.721535067122523,1.88095878648188,1.88095878648188,12.0783036327396
"4882",0.38,0.53,1,4,5.25656619421988,31.5287765607893,0,0.781867498853347,1.4593036512542,0.198346607202995,8.67290276097594,10.0971771787863,16.2299200602378,18.7700799397622,0.781867498853347,0.781867498853347,1.4593036512542,1.4593036512542,16.2299200602378
"4883",0.29,0.61,1,4,5.25656619421988,31.5287765607893,0,0.423943668212636,1.91582840721098,0.216785690153079,10.7940306015748,12.3158012720892,11.890168126336,23.109831873664,0.723767721792446,0.716531421223344,1.91582840721098,1.91582840721098,11.890168126336
"4884",0.42,0.57,1,4,5.25656619421988,31.5287765607893,0,0.757138486055758,1.42894353539359,0.197736089255481,6.31320289804185,12.0124744062687,16.6743226956894,18.3256773043106,0.757138486055758,0.757138486055758,1.42894353539359,1.42894353539359,16.6743226956894
"4885",0.32,0.48,1,4,5.25656619421988,31.5287765607893,0,0.791559495231508,1.54014737823467,0.19725513035604,1.26128322006734,18.5452626360437,15.1934541438889,19.8065458561111,0.791559495231508,0.791559495231508,1.54014737823467,1.54014737823467,15.193454143889
"4886",0.27,0.37,1,4,5.25656619421988,31.5287765607893,0,0.9259364639402,1.43972064326993,0.205373640111241,4.16813743906184,14.5996491797598,16.2322133811784,18.7677866188216,0.9259364639402,0.9259364639402,1.43972064326993,1.43972064326993,16.2322133811784
"4887",0.33,0.48,1,4,5.25656619421988,31.5287765607893,0,0.808020701659442,1.50595664638272,0.198836208889914,8.51005208062108,10.89955532848,15.590392590899,19.409607409101,0.808020701659442,0.808020701659442,1.50595664638272,1.50595664638272,15.590392590899
"4888",0.31,0.55,1,4,5.25656619421988,31.5287765607893,0,0.614692797195663,1.72668168116707,0.200330896973142,11.2244134555582,10.3920385293675,13.3835480150743,21.6164519849257,0.722982523319128,0.720368933790806,1.72668168116707,1.72668168116707,13.3835480150743
"4889",0.35,0.45,1,4,5.25656619421988,31.5287765607893,0,0.90401494182208,1.36886884509328,0.205456737163884,5.46832464992009,12.1977664289672,17.3339089211127,17.6660910788873,0.90401494182208,0.90401494182208,1.36886884509328,1.36886884509328,17.3339089211127
"4890",0.35,0.5,1,4,5.25656619421988,31.5287765607893,0,0.798114742039505,1.48593608471308,0.198672667537882,4.15215367373468,14.9890724091663,15.858773917099,19.141226082901,0.798114742039505,0.798114742039505,1.48593608471308,1.48593608471308,15.858773917099
"4891",0.31,0.45,1,4,5.25656619421988,31.5287765607893,0,0.837660236598054,1.50371424176468,0.200469136052987,6.68460386770363,12.7412589212697,15.5741372110266,19.4258627889734,0.837660236598054,0.837660236598054,1.50371424176468,1.50371424176468,15.5741372110266
"4892",0.4,0.34,1,4,5.25656619421988,31.5287765607893,0,1.1955307912304,0.909054003116959,0.208561180990274,3.55759663079703,4.49073512423632,26.9516682449667,8.04833175503335,1.1955307912304,1.1955307912304,0.909054003116959,0.909054003116959,26.9516682449666
"4893",0.24,0.45,1,4,5.25656619421988,31.5287765607893,0,0.730297085832425,1.78808465747269,0.188698600650355,8.05495695546963,14.2119525947599,12.7330904497705,22.2669095502295,0.730297085832425,0.730297085832425,1.78808465747269,1.78808465747269,12.7330904497705
"4894",0.28,0.56,1,4,5.25656619421988,31.5287765607893,0,0.542434496894724,1.85979412540332,0.206035739949591,0.681919358757206,22.0466588300242,12.2714218112186,22.7285781887814,0.724152064798072,0.719766282789142,1.85979412540332,1.85979412540332,12.2714218112186
"4895",0.39,0.58,1,4,5.25656619421988,31.5287765607893,0,0.674959207125667,1.53060988524424,0.19732666536127,12.2640296206692,7.30993553384283,15.426034845488,19.573965154512,0.719596080878239,0.718518762927654,1.53060988524424,1.53060988524424,15.426034845488
"4896",0.35,0.49,1,4,5.25656619421988,31.5287765607893,0,0.820117661257479,1.46348863213805,0.200270741908463,1.59841777811067,17.2782411424777,16.1233410794116,18.8766589205884,0.820117661257479,0.820117661257479,1.46348863213805,1.46348863213805,16.1233410794116
"4897",0.34,0.55,1,4,5.25656619421988,31.5287765607893,0,0.664083644496594,1.62404465879928,0.196874463017198,4.36702095937756,16.2588878840836,14.3740911565389,20.6259088434611,0.721760985463375,0.720368933790806,1.62404465879928,1.62404465879928,14.3740911565389
"4898",0.21,0.43,1,4,5.25656619421988,31.5287765607893,0,0.726967719633973,1.88593912252575,0.187052495895546,6.57011871425244,16.5003898680885,11.929491417659,23.0705085823409,0.726967719633973,0.726967719633973,1.88593912252575,1.88593912252575,11.9294914176591
"4899",0.34,0.64,1,4,5.25656619421988,31.5287765607893,0,0.416146365258595,1.79243343449616,0.217790751321201,11.6102489109672,10.4966053102896,12.8931457787431,22.1068542212569,0.721760985463375,0.714384928660363,1.79243343449616,1.79243343449616,12.8931457787432
"4900",0.35,0.54,1,4,5.25656619421988,31.5287765607893,0,0.705468509884996,1.57144835264211,0.193657002060392,10.1519506739058,9.92788836064985,14.9201609654443,20.0798390345557,0.721341434154477,0.720958338637113,1.57144835264211,1.57144835264211,14.9201609654443
"4901",0.38,0.45,1,4,5.25656619421988,31.5287765607893,0,0.956518147211579,1.27749318038552,0.208215882778269,11.2609525569374,5.00149289051883,18.7375545525437,16.2624454474563,0.956518147211579,0.956518147211579,1.27749318038552,1.27749318038552,18.7375545525437
"4902",0.33,0.47,1,4,5.25656619421988,31.5287765607893,0,0.829185362737998,1.48256396949624,0.200386531951837,13.5418369597229,5.59984485192856,15.8583181883486,19.1416818116514,0.829185362737998,0.829185362737998,1.48256396949624,1.48256396949624,15.8583181883486
"4903",0.36,0.5,1,4,5.25656619421988,31.5287765607893,0,0.815341615968354,1.45463511030564,0.200199732667326,0.775999719526599,17.9746993481244,16.249300932349,18.750699067651,0.815341615968354,0.815341615968354,1.45463511030564,1.45463511030564,16.249300932349
"4904",0.37,0.7,1,4,5.25656619421988,31.5287765607893,0,0.26525576397074,1.79804984634242,0.229936180149992,2.119545364056,19.984896599897,12.895558036047,22.104441963953,0.720482611854282,0.709495640465299,1.79804984634242,1.79804984634242,12.895558036047
"4905",0.32,0.43,1,4,5.25656619421988,31.5287765607893,0,0.893567883290543,1.41792416132986,0.204356470539285,8.57130773642874,9.8057659602132,16.6229263033581,18.3770736966419,0.893567883290543,0.893567883290543,1.41792416132986,1.41792416132986,16.6229263033581
"4906",0.38,0.54,1,4,5.25656619421988,31.5287765607893,0,0.7579717152745,1.48007268793437,0.196511328444585,11.5907074701619,7.42662300602052,15.9826695238176,19.0173304761824,0.7579717152745,0.7579717152745,1.48007268793437,1.48007268793437,15.9826695238176
"4907",0.33,0.6,1,4,5.25656619421988,31.5287765607893,0,0.51650485225112,1.75389392562073,0.209209775517187,15.2062202371479,6.60380163139121,13.1899781314609,21.8100218685391,0.72217422749043,0.717210364853923,1.75389392562073,1.75389392562073,13.1899781314609
"4908",0.33,0.61,1,4,5.25656619421988,31.5287765607893,0,0.488373954490806,1.77225981667763,0.211604934530076,8.1148630035546,13.8462508704877,13.0388861259577,21.9611138740423,0.72217422749043,0.716531421223344,1.77225981667763,1.77225981667763,13.0388861259577
"4909",0.28,0.55,1,4,5.25656619421988,31.5287765607893,0,0.567404336730338,1.83977356373367,0.203793560128822,5.14124242412965,17.4386710902277,12.4200864856427,22.5799135143573,0.724152064798072,0.720368933790806,1.83977356373367,1.83977356373367,12.4200864856427
"4910",0.3,0.49,1,4,5.25656619421988,31.5287765607893,0,0.737775469975561,1.63476716527946,0.191880617482882,7.01353320702184,13.7923362563872,14.194130536591,20.805869463409,0.737775469975561,0.737775469975561,1.63476716527946,1.63476716527946,14.194130536591
"4911",0.32,0.48,1,4,5.25656619421988,31.5287765607893,0,0.791559495231508,1.54014737823467,0.19725513035604,12.8134952526542,6.99305060345689,15.1934541438889,19.8065458561111,0.791559495231508,0.791559495231508,1.54014737823467,1.54014737823467,15.193454143889
"4912",0.39,0.46,1,4,5.25656619421988,31.5287765607893,0,0.95419746077111,1.27305253629166,0.20821577490539,3.14738760687758,13.0244450894451,18.8281673036773,16.1718326963227,0.95419746077111,0.95419746077111,1.27305253629166,1.27305253629166,18.8281673036773
"4913",0.27,0.5,1,4,5.25656619421988,31.5287765607893,0,0.669145662869769,1.77428185747428,0.194369731572121,15.8059666056816,6.28469066130626,12.9093427330121,22.0906572669879,0.724531106351585,0.723194369984365,1.77428185747428,1.77428185747428,12.9093427330121
"4914",0.36,0.57,1,4,5.25656619421988,31.5287765607893,0,0.64776062737437,1.60022206853498,0.198782103079846,12.7354118441796,7.62009709238149,14.6444910634389,20.3555089365611,0.720915377915512,0.719149776534792,1.60022206853498,1.60022206853498,14.6444910634389
"4915",0.31,0.4,1,4,5.25656619421988,31.5287765607893,0,0.93433954436431,1.37284420214648,0.206446694915644,14.2394866821147,3.56922442611837,17.1912888917669,17.8087111082331,0.93433954436431,0.93433954436431,1.37284420214648,1.37284420214648,17.1912888917669
"4916",0.33,0.47,1,4,5.25656619421988,31.5287765607893,0,0.829185362737998,1.48256396949624,0.200386531951837,15.7785746386386,3.36310717301284,15.8583181883486,19.1416818116514,0.829185362737998,0.829185362737998,1.48256396949624,1.48256396949624,15.8583181883486
"4917",0.3,0.46,1,4,5.25656619421988,31.5287765607893,0,0.80128481868662,1.56456838569997,0.197408474778422,4.6517360598895,15.4549073712955,14.893356568815,20.106643431185,0.80128481868662,0.80128481868662,1.56456838569997,1.56456838569997,14.893356568815
"4918",0.3,0.44,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.51517753839906,0.20049851237568,1.8292539646602,17.7465943897403,15.4241516455995,19.5758483544005,0.841693312209812,0.841693312209812,1.51517753839906,1.51517753839906,15.4241516455996
"4919",0.38,0.56,1,4,5.25656619421988,31.5287765607893,0,0.708580867973569,1.52048118145756,0.194296646006473,11.3479265795009,8.13110208308114,15.520971337418,19.479028662582,0.720042921242948,0.719766282789142,1.52048118145756,1.52048118145756,15.520971337418
"4920",0.42,0.45,1,4,5.25656619421988,31.5287765607893,0,1.03061967443233,1.16628933754444,0.21044682413862,3.05936056322583,11.1981408308822,20.742498605892,14.257501394108,1.03061967443233,1.03061967443233,1.16628933754444,1.16628933754444,20.742498605892
"4921",0.43,0.41,1,4,5.25656619421988,31.5287765607893,0,1.12794856486024,1.03671053701531,0.210722400025799,0.00943085559656254,11.4590247863588,23.5315443580446,11.4684556419554,1.12794856486024,1.12794856486024,1.03671053701531,1.03671053701531,23.5315443580446
"4922",0.28,0.59,1,4,5.25656619421988,31.5287765607893,0,0.46397053332366,1.91777829559284,0.213093919845779,7.08432643763034,16.0573058612915,11.8583677010782,23.1416322989218,0.724152064798072,0.717872542719044,1.91777829559284,1.91777829559284,11.8583677010782
"4923",0.26,0.38,1,4,5.25656619421988,31.5287765607893,0,0.89304091571551,1.51128572667549,0.203116801290936,9.05631691844905,10.5709203492282,15.3727627323228,19.6272372676772,0.89304091571551,0.89304091571551,1.51128572667549,1.51128572667549,15.3727627323228
"4924",0.34,0.4,1,4,5.25656619421988,31.5287765607893,0,0.983730391665241,1.27020717977868,0.208904422339701,10.6103508959715,5.62420639265706,18.7654427113714,16.2345572886286,0.983730391665241,0.983730391665241,1.27020717977868,1.27020717977868,18.7654427113714
"4925",0.56,0.51,1,4,5.25656619421988,31.5287765607893,0,1.20922021832822,0.985712749213571,0.209545032307205,4.2265936516109,5.68451660029087,25.0888897480982,9.91111025190177,1.20922021832822,1.20922021832822,0.985712749213571,0.985712749213571,25.0888897480982
"4926",0.35,0.51,1,4,5.25656619421988,31.5287765607893,0,0.775667289464481,1.50793900393105,0.196940463376739,7.38623115618215,12.0066784352146,15.6070904086032,19.3929095913968,0.775667289464481,0.775667289464481,1.50793900393105,1.50793900393105,15.6070904086032
"4927",0.32,0.37,1,4,5.25656619421988,31.5287765607893,0,1.00477172613163,1.25094393571949,0.209492578093869,2.82987695506018,13.1427704422467,19.0273526026931,15.9726473973069,1.00477172613163,1.00477172613163,1.25094393571949,1.25094393571949,19.0273526026932
"4928",0.3,0.6,1,4,5.25656619421988,31.5287765607893,0,0.467835271519577,1.85979412540332,0.213003156852174,6.38058129791709,16.3108998431081,12.3085188589748,22.6914811410252,0.723377926931442,0.717210364853923,1.85979412540332,1.85979412540332,12.3085188589748
"4929",0.26,0.54,1,4,5.25656619421988,31.5287765607893,0,0.561382039542188,1.90172782316204,0.20388166796463,4.90959549145668,18.1591901115824,11.9312143969609,23.0687856030391,0.724904990716954,0.720958338637113,1.90172782316204,1.90172782316204,11.9312143969609
"4930",0.39,0.49,1,4,5.25656619421988,31.5287765607893,0,0.890688112060063,1.34325131587113,0.205396369697936,10.0147786821046,7.21366244875458,17.7715588691408,17.2284411308592,0.890688112060063,0.890688112060063,1.34325131587113,1.34325131587113,17.7715588691408
"4931",0.3,0.49,1,4,5.25656619421988,31.5287765607893,0,0.737775469975561,1.63476716527946,0.191880617482882,8.2804841344554,12.5253853289536,14.194130536591,20.805869463409,0.737775469975561,0.737775469975561,1.63476716527946,1.63476716527946,14.194130536591
"4932",0.29,0.51,1,4,5.25656619421988,31.5287765607893,0,0.677564392635946,1.71688592782321,0.194237013913985,2.62450642029046,18.9464989472414,13.4289946324682,21.5710053675318,0.723767721792446,0.722652597194944,1.71688592782321,1.71688592782321,13.4289946324682
"4933",0.36,0.52,1,4,5.25656619421988,31.5287765607893,0,0.769983844279181,1.49821368047595,0.196810996717093,6.27673337593389,12.9870403775599,15.7362262465062,19.2637737534938,0.769983844279181,0.769983844279181,1.49821368047595,1.49821368047595,15.7362262465062
"4934",0.36,0.48,1,4,5.25656619421988,31.5287765607893,0,0.858920186138666,1.40927733861647,0.203061458403649,8.83962105372726,9.34335485360416,16.8170240926686,18.1829759073314,0.858920186138666,0.858920186138666,1.40927733861647,1.40927733861647,16.8170240926686
"4935",0.41,0.57,1,4,5.25656619421988,31.5287765607893,0,0.738144671212093,1.45571859270365,0.195947230624663,5.02936655762952,13.6451218627639,16.3255115796066,18.6744884203934,0.738144671212093,0.738144671212093,1.45571859270365,1.45571859270365,16.3255115796066
"4936",0.33,0.6,1,4,5.25656619421988,31.5287765607893,0,0.51650485225112,1.75389392562073,0.209209775517187,6.41110501116535,15.3989168573738,13.1899781314609,21.8100218685391,0.72217422749043,0.717210364853923,1.75389392562073,1.75389392562073,13.1899781314609
"4937",0.32,0.55,1,4,5.25656619421988,31.5287765607893,0,0.630913685441397,1.69140534970643,0.19917926740969,14.1769401057561,7.11262082668483,13.7104390675591,21.2895609324409,0.722581347187741,0.720368933790806,1.69140534970643,1.69140534970643,13.7104390675591
"4938",0.31,0.61,1,4,5.25656619421988,31.5287765607893,0,0.455691859817144,1.84172687999023,0.214181042174421,2.17469312314823,20.3646024099624,12.4607044668894,22.5392955331106,0.722982523319128,0.716531421223344,1.84172687999023,1.84172687999023,12.4607044668894
"4939",0.37,0.49,1,4,5.25656619421988,31.5287765607893,0,0.854842709595371,1.40174435307716,0.203022881116955,2.01166674549584,16.0539181247104,16.9344151297938,18.0655848702062,0.854842709595371,0.854842709595371,1.40174435307716,1.40174435307716,16.9344151297938
"4940",0.24,0.47,1,4,5.25656619421988,31.5287765607893,0,0.689140117298707,1.83640144851683,0.19157475978123,1.94934818035707,20.6891481003829,12.36150371926,22.63849628074,0.725637836198739,0.724756958027379,1.83640144851683,1.83640144851683,12.36150371926
"4941",0.29,0.49,1,4,5.25656619421988,31.5287765607893,0,0.722014764428944,1.67243555603021,0.190294252367052,1.5847619382865,19.5923808265061,13.8228572352074,21.1771427647926,0.723767721792446,0.723725413891476,1.67243555603021,1.67243555603021,13.8228572352074
"4942",0.42,0.58,1,4,5.25656619421988,31.5287765607893,0,0.730993488933325,1.44826769396233,0.195724426147011,1.66876684614727,16.8979417520764,16.4332914017763,18.5667085982237,0.730993488933325,0.730993488933325,1.44826769396233,1.44826769396233,16.4332914017763
"4943",0.35,0.63,1,4,5.25656619421988,31.5287765607893,0,0.463553527835141,1.74272688578351,0.213912501744756,10.1134896788627,11.5693431857936,13.3171671353437,21.6828328646563,0.721341434154477,0.715119682594075,1.74272688578351,1.74272688578351,13.3171671353437
"4944",0.34,0.47,1,4,5.25656619421988,31.5287765607893,0,0.845894115365267,1.44939401044104,0.20178439826873,7.53916253173438,11.1871877917973,16.2736496764683,18.7263503235317,0.845894115365267,0.845894115365267,1.44939401044104,1.44939401044104,16.2736496764683
"4945",0.29,0.43,1,4,5.25656619421988,31.5287765607893,0,0.845598803440307,1.52730202001125,0.200520142088755,3.54117184722373,16.1903526085713,15.268475544205,19.731524455795,0.845598803440307,0.845598803440307,1.52730202001125,1.52730202001125,15.268475544205
"4946",0.35,0.33,1,4,5.25656619421988,31.5287765607893,0,1.12330320199819,1.024252258089,0.210697345617617,3.21415438954611,8.15215112693343,23.6336944835205,11.3663055164795,1.12330320199819,1.12330320199819,1.024252258089,1.024252258089,23.6336944835205
